sc,name,market,industry,trade_date,close_price,volume,market_cap_million_yen
3850,エヌ・ティ・ティ・データ・イントラマート,東証ST,情報通信,2026-04-06,2872,15100,14231
3851,日本一ソフトウェア,東証ST,情報通信,2026-04-06,845,600,4353
3853,アステリア,東証PR,情報通信,2026-04-06,1411,2072100,24680
3854,アイル,東証PR,情報通信,2026-04-06,2425,43400,60728
3856,Abalance,東証ST,電気機器,2026-04-06,673,206000,12809
3858,ユビキタスAI,東証ST,情報通信,2026-04-06,325,63900,3399
3861,王子ホールディングス,東証PR,パルプ・紙,2026-04-06,851.1,3112600,863340
3863,日本製紙,東証PR,パルプ・紙,2026-04-06,1283,458000,149155
3864,三菱製紙,東証PR,パルプ・紙,2026-04-06,856,120300,38299
3865,北越コーポレーション,東証PR,パルプ・紙,2026-04-06,930,327000,151639
386A,みのや,東証ST,小売,2026-04-06,1377,5300,4964
3877,中越パルプ工業,東証PR,パルプ・紙,2026-04-06,1870,20200,24973
3878,巴川コーポレーション,東証ST,化学,2026-04-06,901,632100,9361
387A,フラー,東証GR,情報通信,2026-04-06,1075,1400,1825
3880,大王製紙,東証PR,パルプ・紙,2026-04-06,1006,261300,170027
3891,ニッポン高度紙工業,東証ST,パルプ・紙,2026-04-06,3775,40200,40387
3892,岡山製紙,東証ST,パルプ・紙,2026-04-06,1718,3600,9449
3895,ハビックス,東証ST,パルプ・紙,2026-04-06,418,10700,3417
3896,阿波製紙,東証ST,パルプ・紙,2026-04-06,427,270500,4344
3900,クラウドワークス,東証GR,情報通信,2026-04-06,672,431700,10635
3901,マークラインズ,東証PR,情報通信,2026-04-06,1549,41800,20491
3902,メディカル・データ・ビジョン,東証PR,情報通信,2026-04-06,1683,13000,67366
3903,gumi,東証PR,情報通信,2026-04-06,334,263700,17905
3904,カヤック,東証GR,情報通信,2026-04-06,433,14700,6975
3905,データセクション,東証GR,情報通信,2026-04-06,1318,302300,39236
3907,シリコンスタジオ,東証ST,情報通信,2026-04-06,685,500,2037
3908,コラボス,東証ST,情報通信,2026-04-06,356,28400,1772
3909,ショーケース,東証ST,情報通信,2026-04-06,228,2900,2322
3910,エムケイシステム,東証ST,情報通信,2026-04-06,304,27900,1650
3911,Aiming,東証GR,情報通信,2026-04-06,194,135100,9061
3912,モバイルファクトリー,東証ST,情報通信,2026-04-06,1188,8200,9415
3913,GreenBee,東証ST,情報通信,2026-04-06,1046,16900,2457
3914,JIG-SAW,東証GR,情報通信,2026-04-06,2600,19000,17553
3915,テラスカイ,東証PR,情報通信,2026-04-06,1608,51600,20773
3916,デジタル・インフォメーション・テクノロジー,東証PR,情報通信,2026-04-06,938,75100,29081
3917,アイリッジ,東証GR,情報通信,2026-04-06,469,42900,3672
3918,PCIホールディングス,東証ST,情報通信,2026-04-06,1040,14500,10527
3920,アイビーシー,東証ST,情報通信,2026-04-06,985,6500,5665
3921,ネオジャパン,東証PR,情報通信,2026-04-06,1567,12500,22075
3922,PR_TIMES,東証PR,情報通信,2026-04-06,2192,59400,29665
3923,ラクス,東証PR,情報通信,2026-04-06,773.7,1580200,274192
3925,ダブルスタンダード,東証PR,情報通信,2026-04-06,1410,20300,19148
3926,オープンドア,東証ST,情報通信,2026-04-06,301,114200,9409
3927,フーバーブレイン,東証ST,情報通信,2026-04-06,1120,81000,6277
3928,マイネット,東証ST,情報通信,2026-04-06,280,11900,2439
3929,ソーシャルワイヤー,東証GR,情報通信,2026-04-06,319,18100,3778
3930,はてな,東証GR,情報通信,2026-04-06,1126,175800,3463
3931,バリューゴルフ,東証GR,情報通信,2026-04-06,1762,2700,3184
3932,アカツキ,東証PR,情報通信,2026-04-06,2762,57400,40104
3933,チエル,東証ST,情報通信,2026-04-06,641,3200,5046
3934,ベネフィットジャパン,東証ST,情報通信,2026-04-06,1808,2600,10873
3935,エディア,東証ST,情報通信,2026-04-06,678,26100,4223
3936,グローバルウェイ,東証GR,情報通信,2026-04-06,126,66500,4607
3937,Ubicomホールディングス,東証ST,情報通信,2026-04-06,970,24900,11882
3939,カナミックネットワーク,東証PR,情報通信,2026-04-06,518,79100,24932
3940,ノムラシステムコーポレーション,東証ST,情報通信,2026-04-06,133,109300,6210
3941,レンゴー,東証PR,パルプ・紙,2026-04-06,1250,741600,338820
3943,大石産業,東証ST,パルプ・紙,2026-04-06,1372,7500,12798
3944,古林紙工,東証ST,パルプ・紙,2026-04-06,2356,200,4186
3945,スーパーバッグ,東証ST,パルプ・紙,2026-04-06,2323,4400,3917
3946,トーモク,東証PR,パルプ・紙,2026-04-06,3380,19300,65374
3947,ダイナパック,東証ST,パルプ・紙,2026-04-06,2347,3100,24227
3948,光ビジネスフォーム,東証ST,パルプ・紙,2026-04-06,1203,1700,6996
3950,ザ・パック,東証PR,パルプ・紙,2026-04-06,1365,61300,81491
3951,朝日印刷,東証ST,パルプ・紙,2026-04-06,876,5000,20052
3953,大村紙業,東証ST,パルプ・紙,2026-04-06,776,1000,2764
3954,昭和パックス,東証ST,パルプ・紙,2026-04-06,2951,800,13132
3955,イムラ,東証ST,パルプ・紙,2026-04-06,893,500,9581
3958,笹徳印刷,東証ST,パルプ・紙,2026-04-06,564,5700,3488
3962,チェンジホールディングス,東証PR,情報通信,2026-04-06,957,173300,70677
3963,シンクロ・フード,東証PR,情報通信,2026-04-06,432,72600,12581
3964,オークネット,東証PR,情報通信,2026-04-06,1262,125200,121219
3965,キャピタル・アセット・プランニング,東証ST,情報通信,2026-04-06,849,4400,4889
3967,エルテス,東証GR,情報通信,2026-04-06,582,7700,3621
3968,セグエグループ,東証PR,情報通信,2026-04-06,535,232800,19883
3969,エイトレッド,東証ST,情報通信,2026-04-06,1401,2600,10490
3970,イノベーション,東証GR,情報通信,2026-04-06,908,1100,2508
3974,SCAT,東証ST,情報通信,2026-04-06,625,13000,3275
3976,シャノン,東証GR,情報通信,2026-04-06,375,3300,2222
3979,うるる,東証GR,情報通信,2026-04-06,367,12200,10166
3981,ビーグリー,東証ST,情報通信,2026-04-06,1258,3300,7928
3983,オロ,東証PR,情報通信,2026-04-06,1934,35300,30845
3984,ユーザーローカル,東証PR,情報通信,2026-04-06,1459,47100,23702
3985,テモナ,東証ST,情報通信,2026-04-06,199,5400,2276
3986,ビーブレイクシステムズ,東証ST,情報通信,2026-04-06,508,6200,2342
3987,エコモット,東証GR,情報通信,2026-04-06,518,5500,2735
3988,SYSホールディングス,東証ST,情報通信,2026-04-06,536,700,5698
3989,シェアリングテクノロジー,東証GR,情報通信,2026-04-06,1204,54800,29413
3991,ウォンテッドリー,東証GR,情報通信,2026-04-06,1119,200,10639
3992,ニーズウェル,東証PR,情報通信,2026-04-06,473,97800,19251
3993,PKSHA_Technology,東証PR,情報通信,2026-04-06,2912,178600,93033
3994,マネーフォワード,東証PR,情報通信,2026-04-06,3710,356300,206055
3996,サインポスト,東証ST,情報通信,2026-04-06,222,27800,2841
3997,トレードワークス,東証ST,情報通信,2026-04-06,364,203100,14939
3998,すららネット,東証GR,情報通信,2026-04-06,313,8200,2095
4004,レゾナック・ホールディングス,東証PR,化学,2026-04-06,11845,3355700,2190156
4005,住友化学,東証PR,化学,2026-04-06,533.2,8992600,884000
4008,住友精化,東証PR,化学,2026-04-06,1230,210000,86050
4011,ヘッドウォータース,東証GR,情報通信,2026-04-06,2305,7700,8861
4012,アクシス,東証ST,情報通信,2026-04-06,1554,9600,6811
4013,勤次郎,東証GR,情報通信,2026-04-06,665,30700,13859
4014,カラダノート,東証GR,情報通信,2026-04-06,411,3000,2753
4015,ペイクラウドホールディングス,東証GR,情報通信,2026-04-06,457,27500,7295
4016,MITホールディングス,東証ST,情報通信,2026-04-06,941,3600,2002
4017,クリーマ,東証GR,情報通信,2026-04-06,226,4000,1524
4019,スタメン,東証GR,情報通信,2026-04-06,646,31200,5673
4020,ビートレンド,東証GR,情報通信,2026-04-06,684,1800,1505
4021,日産化学,東証PR,化学,2026-04-06,6195,374000,835086
4022,ラサ工業,東証PR,化学,2026-04-06,1625,1014200,64547
4023,クレハ,東証PR,化学,2026-04-06,4065,211400,203015
4025,多木化学,東証PR,化学,2026-04-06,4330,65700,40956
4026,神島化学工業,東証ST,ガラス土石,2026-04-06,1824,69400,16854
4027,テイカ,東証PR,化学,2026-04-06,1930,63900,46155
4028,石原産業,東証PR,化学,2026-04-06,2807,132800,113358
402A,アクセルスペースホールディングス,東証GR,輸送用機器,2026-04-06,534,1384400,35452
4031,片倉コープアグリ,東証ST,化学,2026-04-06,1470,674300,14938
4040,南海化学,東証ST,化学,2026-04-06,3170,3700,7387
4041,日本曹達,東証PR,化学,2026-04-06,3565,134500,197125
4042,東ソー,東証PR,化学,2026-04-06,2354.5,618900,765403
4043,トクヤマ,東証PR,化学,2026-04-06,3728,452100,268745
4044,セントラル硝子,東証PR,化学,2026-04-06,4100,65600,106600
4045,東亞合成,東証PR,化学,2026-04-06,1737.5,210400,187650
4046,大阪ソーダ,東証PR,化学,2026-04-06,1733,265400,231633
4047,関東電化工業,東証PR,化学,2026-04-06,1389,379100,79931
4051,GMOフィナンシャルゲート,東証PR,情報通信,2026-04-06,5570,21000,46451
4052,フィーチャ,東証GR,情報通信,2026-04-06,303,13700,1774
4053,Sun_Asterisk,東証PR,情報通信,2026-04-06,456,74100,18253
4054,日本情報クリエイト,東証GR,情報通信,2026-04-06,584,14600,8395
4055,ティアンドエスグループ,東証GR,情報通信,2026-04-06,1415,51500,10801
4056,ニューラルグループ,東証GR,情報通信,2026-04-06,335,40100,5759
4057,インターファクトリー,東証GR,情報通信,2026-04-06,388,1200,1601
4058,トヨクモ,東証GR,情報通信,2026-04-06,1720,22300,18934
4059,まぐまぐ,東証ST,情報通信,2026-04-06,468,1200,1398
4060,rakumo,東証GR,情報通信,2026-04-06,1101,11100,6418
4061,デンカ,東証PR,化学,2026-04-06,3786,515500,335272
4062,イビデン,東証PR,電気機器,2026-04-06,8554,4988300,2409842
4063,信越化学工業,東証PR,化学,2026-04-06,6523,5253100,12948128
4064,日本カーバイド工業,東証PR,化学,2026-04-06,2656,24200,25019
4068,ベイシス,東証GR,情報通信,2026-04-06,1830,2100,3458
4069,BlueMeme,東証GR,情報通信,2026-04-06,1273,23700,4606
4071,プラスアルファ・コンサルティング,東証PR,情報通信,2026-04-06,2113,137500,89568
4072,電算システムホールディングス,東証PR,情報通信,2026-04-06,2958,20600,31941
4073,ジィ・シィ企画,東証GR,情報通信,2026-04-06,500,2700,1269
4074,ラキール,東証GR,情報通信,2026-04-06,699,22700,5363
4075,ブレインズテクノロジー,東証GR,情報通信,2026-04-06,1328,228700,7915
4076,シイエヌエス,東証GR,情報通信,2026-04-06,1700,2300,4940
4078,堺化学工業,東証PR,化学,2026-04-06,3535,44900,56560
407A,UNICONホールディングス,東証ST,建設,2026-04-06,1052,5000,10409
4082,第一稀元素化学工業,東証PR,化学,2026-04-06,2087,335600,50923
4088,エア・ウォーター,東証PR,化学,2026-04-06,2221.5,639800,510401
4091,日本酸素ホールディングス,東証PR,化学,2026-04-06,5788,304100,2506741
4092,日本化学工業,東証PR,化学,2026-04-06,2951,40900,26331
4093,東邦アセチレン,東証ST,化学,2026-04-06,450,33700,15759
4094,日本化学産業,東証ST,化学,2026-04-06,2440,6600,49483
4095,日本パーカライジング,東証PR,化学,2026-04-06,1462,77400,193868
4097,高圧ガス工業,東証PR,化学,2026-04-06,1100,77800,61135
4098,チタン工業,東証ST,化学,2026-04-06,1079,19300,3267
4099,四国化成ホールディングス,東証PR,化学,2026-04-06,4635,138600,207970
409A,オリオンビール,東証PR,食料品,2026-04-06,1286,175500,53960
4100,戸田工業,東証ST,化学,2026-04-06,1416,14800,8636
4102,丸尾カルシウム,東証ST,化学,2026-04-06,1425,800,3356
4107,伊勢化学工業,東証ST,化学,2026-04-06,5010,264000,257270
4109,ステラケミファ,東証PR,化学,2026-04-06,4925,16100,63893
410A,GMOコマース,東証GR,サービス,2026-04-06,1233,41800,6819
4112,保土谷化学工業,東証PR,化学,2026-04-06,2296,89900,38636
4113,田岡化学工業,東証ST,化学,2026-04-06,943,24700,13617
4114,日本触媒,東証PR,化学,2026-04-06,2246,454300,336900
4116,大日精化工業,東証PR,化学,2026-04-06,1107,142000,80205
4118,カネカ,東証PR,化学,2026-04-06,4988,116300,314244
4119,日本ピグメントホールディングス,東証ST,化学,2026-04-06,5590,6500,8809
4120,スガイ化学工業,東証ST,化学,2026-04-06,2200,400,3021
4124,大阪油化工業,東証ST,化学,2026-04-06,2631,800,2228
4125,三和油化工業,東証ST,化学,2026-04-06,2997,82500,12948
414A,オーバーラップホールディングス,東証GR,情報通信,2026-04-06,997,76900,19940
4151,協和キリン,東証PR,医薬品,2026-04-06,2646.5,942200,1391092
415A,GMO_TECHホールディングス,東証GR,サービス,2026-04-06,5200,2700,8453
4165,プレイド,東証GR,情報通信,2026-04-06,598,168800,24674
4166,かっこ,東証GR,情報通信,2026-04-06,697,2300,1905
4167,ココペリ,東証GR,情報通信,2026-04-06,321,115000,2541
4168,ヤプリ,東証GR,情報通信,2026-04-06,696,25800,9039
4169,ENECHANGE,東証GR,情報通信,2026-04-06,314,1761100,13452
416A,富士ユナイトホールディングス,東証ST,卸売,2026-04-06,1242,5900,8222
4170,Kaizen_Platform,東証GR,情報通信,2026-04-06,171,135200,2910
4171,グローバルインフォメーション,東証ST,情報通信,2026-04-06,1333,1200,3958
4172,Hiクラテス,東証ST,情報通信,2026-04-06,2336,300,5205
4174,アピリッツ,東証ST,情報通信,2026-04-06,612,600,2568
4175,coly,東証GR,情報通信,2026-04-06,2000,4400,11006
4176,ココナラ,東証GR,情報通信,2026-04-06,282,118400,6783
4177,i-plug,東証GR,情報通信,2026-04-06,1546,3200,6163
4178,Sharing_Innovations,東証GR,情報通信,2026-04-06,576,2300,2185
4179,ジーネクスト,東証GR,情報通信,2026-04-06,273,9300,1483
417A,ブルーゾーンホールディングス,東証PR,小売,2026-04-06,1926,169500,403441
4180,Appier_Group,東証PR,情報通信,2026-04-06,856,1492100,87835
4182,三菱瓦斯化学,東証PR,化学,2026-04-06,3920,1163500,829811
4183,三井化学,東証PR,化学,2026-04-06,1913,3141600,768428
4186,東京応化工業,東証PR,化学,2026-04-06,7794,663600,996073
4187,大阪有機化学工業,東証PR,化学,2026-04-06,3605,50800,80788
4188,三菱ケミカルグループ,東証PR,化学,2026-04-06,917.5,3597400,1322546
4189,KHネオケム,東証PR,化学,2026-04-06,2775,104200,103090
4192,スパイダープラス,東証GR,情報通信,2026-04-06,275,78000,9765
4193,ファブリカホールディングス,東証ST,情報通信,2026-04-06,2124,4600,11630
4194,ビジョナル,東証PR,情報通信,2026-04-06,7435,149100,299034
4196,ネオマーケティング,東証ST,情報通信,2026-04-06,1427,1100,3622
4197,アスマーク,東証ST,情報通信,2026-04-06,2379,3500,2754
4198,テンダ,東証ST,情報通信,2026-04-06,552,1800,3662
4199,ワンダープラネット,東証GR,情報通信,2026-04-06,902,18200,2344
4202,ダイセル,東証PR,化学,2026-04-06,1227.5,1028200,327672
4203,住友ベークライト,東証PR,化学,2026-04-06,4959,358900,437631
4204,積水化学工業,東証PR,化学,2026-04-06,2643,1048900,1137831
4205,日本ゼオン,東証PR,化学,2026-04-06,1770,445900,370375
4206,アイカ工業,東証PR,化学,2026-04-06,3685,172900,249072
4208,UBE,東証PR,化学,2026-04-06,2445,493100,259659
4212,積水樹脂,東証PR,化学,2026-04-06,2230,50500,70944
4216,旭有機材,東証PR,化学,2026-04-06,5700,27700,112862
4218,ニチバン,東証PR,化学,2026-04-06,1903,12500,39464
421A,ムービン・ストラテジック・キャリア,東証GR,サービス,2026-04-06,2128,16400,17965
4220,リケンテクノス,東証PR,化学,2026-04-06,1746,56300,89526
4221,大倉工業,東証PR,化学,2026-04-06,4750,25300,58971
4222,児玉化学工業,東証ST,化学,2026-04-06,1045,192000,16341
4224,ロンシール工業,東証ST,化学,2026-04-06,1966,26400,9093
4228,積水化成品工業,東証PR,化学,2026-04-06,450,134200,21145
4229,群栄化学工業,東証PR,化学,2026-04-06,5310,14300,47781
4231,タイガースポリマー,東証ST,化学,2026-04-06,1041,17600,20936
4234,サンエー化研,東証ST,化学,2026-04-06,748,6800,8467
4235,ウルトラファブリックス・ホールディングス,東証ST,化学,2026-04-06,677,9300,11485
4237,フジプレアム,東証ST,化学,2026-04-06,390,37400,11617
4238,ミライアル,東証ST,化学,2026-04-06,1167,14000,11810
423A,ライオン事務器,東証ST,卸売,2026-04-06,319,22800,10654
4240,クラスターテクノロジー,東証ST,化学,2026-04-06,375,15700,2135
4241,アテクト,東証ST,化学,2026-04-06,686,10300,3044
4242,タカギセイコー,東証ST,化学,2026-04-06,1839,1300,5191
4243,ニックス,東証ST,化学,2026-04-06,829,800,1926
4245,ダイキアクシス,東証ST,化学,2026-04-06,715,14400,9776
4246,ダイキョーニシカワ,東証PR,化学,2026-04-06,875,448600,62123
4247,ポバール興業,東証ST,化学,2026-04-06,1320,300,3478
4248,竹本容器,東証ST,化学,2026-04-06,887,11700,11113
4249,森六,東証PR,化学,2026-04-06,2438,10100,35132
4251,恵和,東証PR,化学,2026-04-06,1207,22700,23277
4255,THECOO,東証GR,情報通信,2026-04-06,1951,100,4104
4256,サインド,東証GR,情報通信,2026-04-06,1067,12300,6472
4258,網屋,東証GR,情報通信,2026-04-06,2890,59100,25520
4259,エクサウィザーズ,東証GR,情報通信,2026-04-06,655,818600,57040
4260,ハイブリッドテクノロジーズ,東証GR,情報通信,2026-04-06,261,6200,3000
4261,アジアクエスト,東証GR,情報通信,2026-04-06,3740,2000,5526
4262,ニフティライフスタイル,東証GR,情報通信,2026-04-06,1421,4700,9073
4263,サスメド,東証GR,情報通信,2026-04-06,1064,157100,17948
4264,セキュア,東証GR,情報通信,2026-04-06,1725,6900,10706
4265,Institution_for_a_Global_Society,東証GR,情報通信,2026-04-06,465,1470300,2216
4270,BeeX,東証GR,情報通信,2026-04-06,1997,13000,4496
4272,日本化薬,東証PR,化学,2026-04-06,1770,239500,283200
4274,細谷火工,東証ST,化学,2026-04-06,1352,56900,5451
4275,カーリット,東証PR,化学,2026-04-06,2506,161200,57489
4284,ソルクシーズ,東証ST,情報通信,2026-04-06,453,37200,12150
4286,CLホールディングス,東証ST,サービス,2026-04-06,1070,20600,12361
4287,ジャストプランニング,東証ST,情報通信,2026-04-06,492,23900,6017
4288,アズジェント,東証ST,情報通信,2026-04-06,561,26500,2141
428A,サイプレス・ホールディングス,東証ST,小売,2026-04-06,870,89100,11088
4290,プレステージ・インターナショナル,東証PR,サービス,2026-04-06,694,173200,88260
4293,セプテーニ・ホールディングス,東証ST,サービス,2026-04-06,418,147600,88361
4299,ハイマックス,東証ST,情報通信,2026-04-06,1226,9500,13486
429A,テクセンドフォトマスク,東証PR,その他製品,2026-04-06,3265,530800,324280
4301,アミューズ,東証PR,サービス,2026-04-06,2018,21900,37582
4307,野村総合研究所,東証PR,情報通信,2026-04-06,4470,1009600,2598150
4308,Jストリーム,東証GR,情報通信,2026-04-06,359,32900,10073
4310,ドリームインキュベータ,東証PR,サービス,2026-04-06,2521,29200,24036
4316,ビーマップ,東証GR,情報通信,2026-04-06,161,2072400,573
4317,レイ,東証ST,サービス,2026-04-06,594,11500,8511
4318,クイック,東証PR,サービス,2026-04-06,869,59000,49144
431A,ユーソナー,東証GR,情報通信,2026-04-06,1835,14300,15941
4320,CEホールディングス,東証ST,情報通信,2026-04-06,1250,20400,21299
4323,日本システム技術,東証PR,情報通信,2026-04-06,2025,29700,50295
4324,電通グループ,東証PR,サービス,2026-04-06,2846,1604300,756467
4326,インテージホールディングス,東証PR,情報通信,2026-04-06,1704,22700,68886
4331,テイクアンドギヴ・ニーズ,東証PR,サービス,2026-04-06,712,48500,10409
4334,ユークス,東証ST,情報通信,2026-04-06,390,4300,4327
4335,IPSホールディングス,東証ST,情報通信,2026-04-06,1236,2700,3048
4337,ぴあ,東証PR,サービス,2026-04-06,3430,23100,53744
4341,西菱電機,東証ST,サービス,2026-04-06,800,4700,2800
4343,イオンファンタジー,東証PR,サービス,2026-04-06,2509,77700,49638
4344,ソースネクスト,東証PR,情報通信,2026-04-06,127,2265100,17668
4345,シーティーエス,東証PR,サービス,2026-04-06,926,22300,38892
4346,NEXYZ.Group,東証ST,その他金融,2026-04-06,741,15400,9982
4347,ブロードメディア,東証ST,サービス,2026-04-06,2289,20100,17168
4350,メディカルシステムネットワーク,東証ST,小売,2026-04-06,546,16700,16731
4351,山田再生系債権回収総合事務所,東証ST,その他金融,2026-04-06,881,1200,3760
4356,応用技術,東証ST,情報通信,2026-04-06,1738,1200,9936
4360,マナック・ケミカル・パートナーズ,東証ST,化学,2026-04-06,996,43900,8591
4361,川口化学工業,東証ST,化学,2026-04-06,1473,400,1797
4362,日本精化,東証PR,化学,2026-04-06,2463,23300,58675
4365,松本油脂製薬,東証ST,化学,2026-04-06,,,93051
4366,ダイトーケミックス,東証ST,化学,2026-04-06,416,679900,13978
4367,広栄化学,東証ST,化学,2026-04-06,2137,900,10471
4368,扶桑化学工業,東証PR,化学,2026-04-06,2845,304300,303086
4369,トリケミカル研究所,東証PR,化学,2026-04-06,2758,305300,89631
436A,サイバーソリューションズ,東証GR,情報通信,2026-04-06,992,20900,15656
4370,モビルス,東証GR,情報通信,2026-04-06,348,2400,2122
4371,コアコンセプト・テクノロジー,東証GR,情報通信,2026-04-06,939,83900,16535
4372,ユミルリンク,東証GR,情報通信,2026-04-06,1175,900,4574
4373,シンプレクス・ホールディングス,東証PR,情報通信,2026-04-06,835,373600,197686
4374,ROBOT_PAYMENT,東証GR,情報通信,2026-04-06,2317,7200,8842
4375,セーフィー,東証GR,情報通信,2026-04-06,752,115400,41909
4376,くふうカンパニーホールディングス,東証GR,情報通信,2026-04-06,156,32500,9425
4377,ワンキャリア,東証GR,情報通信,2026-04-06,1981,69600,36388
4378,CINC,東証GR,情報通信,2026-04-06,456,500,1608
4379,Photosynth,東証GR,情報通信,2026-04-06,493,87400,7713
4380,Mマート,東証GR,情報通信,2026-04-06,1200,600,5869
4381,ビープラッツ,東証GR,情報通信,2026-04-06,400,19000,1085
4382,HEROZ,東証ST,情報通信,2026-04-06,874,32100,13293
4384,ラクスル,東証PR,情報通信,2026-04-06,1886,52400,115022
4385,メルカリ,東証PR,情報通信,2026-04-06,3930,1105000,648334
4386,SIGグループ,東証ST,情報通信,2026-04-06,894,9200,5311
4387,ZUU,東証GR,情報通信,2026-04-06,593,1200,2817
4388,エーアイ,東証ST,情報通信,2026-04-06,404,8500,2547
4389,プロパティデータバンク,東証GR,情報通信,2026-04-06,808,3100,9587
438A,インフキュリオン,東証GR,情報通信,2026-04-06,812,195000,16753
4390,IPS,東証PR,情報通信,2026-04-06,2921,51500,38201
4391,ロジザード,東証GR,情報通信,2026-04-06,1045,12800,3446
4392,FIG,東証PR,情報通信,2026-04-06,323,87100,10205
4393,バンク・オブ・イノベーション,東証GR,情報通信,2026-04-06,5180,12200,20736
4394,エクスモーション,東証GR,情報通信,2026-04-06,853,156600,2581
4395,アクリート,東証GR,情報通信,2026-04-06,1112,24600,8652
4396,システムサポートホールディングス,東証PR,情報通信,2026-04-06,1096,42400,22797
4397,チームスピリット,東証GR,情報通信,2026-04-06,411,11200,6789
4398,ブロードバンドセキュリティ,東証ST,情報通信,2026-04-06,1235,4200,5684
4401,ADEKA,東証PR,化学,2026-04-06,3731,206100,387159
4403,日油,東証PR,化学,2026-04-06,3233,491500,764683
4404,ミヨシ油脂,東証ST,食料品,2026-04-06,2265,24500,23345
4406,新日本理化,東証ST,化学,2026-04-06,203,47800,7569
4409,東邦化学工業,東証ST,化学,2026-04-06,753,4200,16077
4410,ハリマ化成グループ,東証PR,化学,2026-04-06,931,24800,24281
4412,サイエンスアーツ,東証GR,情報通信,2026-04-06,1867,44900,15365
4413,ボードルア,東証PR,情報通信,2026-04-06,2016,226300,64812
4414,フレクト,東証GR,情報通信,2026-04-06,1026,12400,6356
4415,ブロードエンタープライズ,東証GR,情報通信,2026-04-06,1214,8800,7460
4416,True_Data,東証GR,情報通信,2026-04-06,454,3200,2198
4417,グローバルセキュリティエキスパート,東証GR,情報通信,2026-04-06,2540,28900,38886
4418,JDSC,東証GR,情報通信,2026-04-06,816,44200,13188
4419,Finatextホールディングス,東証GR,情報通信,2026-04-06,1014,204300,52625
441A,NE,東証GR,情報通信,2026-04-06,655,46000,10813
4420,イーソル,東証ST,情報通信,2026-04-06,531,32300,10620
4421,ディ・アイ・システム,東証ST,情報通信,2026-04-06,915,400,2799
4422,VALUENEX,東証GR,情報通信,2026-04-06,641,270300,5589
4424,Amazia,東証GR,情報通信,2026-04-06,264,12700,1784
4425,Kudan,東証GR,情報通信,2026-04-06,2308,438700,26081
4427,EduLab,東証GR,情報通信,2026-04-06,231,157400,2363
4428,シノプス,東証GR,情報通信,2026-04-06,692,3600,4331
4429,リックソフト,東証GR,情報通信,2026-04-06,961,1900,4373
442A,クラシコ,東証GR,繊維製品,2026-04-06,1377,1600,2851
4430,東海ソフト,東証ST,情報通信,2026-04-06,1807,10900,8891
4431,スマレジ,東証GR,情報通信,2026-04-06,2238,49400,44075
4432,ウイングアーク1st,東証PR,情報通信,2026-04-06,2724,78200,95366
4433,ヒト・コミュニケーションズ・ホールディングス,東証PR,サービス,2026-04-06,930,18000,16646
4434,サーバーワークス,東証ST,情報通信,2026-04-06,2009,15000,15944
4436,ミンカブ・ジ・インフォノイド,東証GR,情報通信,2026-04-06,411,22200,6317
4437,gooddaysホールディングス,東証GR,情報通信,2026-04-06,902,7500,6172
4438,Welby,東証GR,情報通信,2026-04-06,331,26900,2739
4439,東名,東証ST,情報通信,2026-04-06,962,5200,28924
4440,ヴィッツ,東証ST,情報通信,2026-04-06,1571,18700,6560
4441,トビラシステムズ,東証ST,情報通信,2026-04-06,1401,9900,14984
4442,バルテス・ホールディングス,東証GR,情報通信,2026-04-06,407,14100,8730
4443,Sansan,東証PR,情報通信,2026-04-06,1258,1233500,159490
4444,インフォネット,東証GR,情報通信,2026-04-06,889,500,1821
4445,リビン・テクノロジーズ,東証GR,情報通信,2026-04-06,3300,900,4440
4446,Link-Uグループ,東証PR,情報通信,2026-04-06,717,304400,10163
4447,ピー・ビーシステムズ,東証GR,情報通信,2026-04-06,476,2700,3134
4448,kubell,東証GR,情報通信,2026-04-06,289,68100,12214
4449,ギフティ,東証PR,情報通信,2026-04-06,1107,201500,32965
4450,パワーソリューションズ,東証GR,情報通信,2026-04-06,2415,5000,7583
4452,花王,東証PR,化学,2026-04-06,6056,1093800,2747002
4461,第一工業製薬,東証PR,化学,2026-04-06,8070,203700,86222
4462,石原ケミカル,東証PR,化学,2026-04-06,2438,16600,36945
4463,日華化学,東証ST,化学,2026-04-06,1655,26200,29310
4464,ソフト99コーポレーション,東証ST,化学,2026-04-06,3690,4700,82194
4465,ニイタカ,東証ST,化学,2026-04-06,2353,9600,13984
446A,ノースサンド,東証GR,サービス,2026-04-06,1282,396200,88458
4471,三洋化成工業,東証PR,化学,2026-04-06,5020,42500,118144
4475,HENNGE,東証GR,情報通信,2026-04-06,948,147400,30811
4476,AI_CROSS,東証GR,情報通信,2026-04-06,964,10600,3941
4477,BASE,東証GR,情報通信,2026-04-06,292,438800,34428
4478,フリー,東証GR,情報通信,2026-04-06,1997,406000,119163
4479,マクアケ,東証GR,情報通信,2026-04-06,891,64600,11359
4480,メドレー,東証PR,情報通信,2026-04-06,1984,249600,64953
4481,ベース,東証PR,情報通信,2026-04-06,3345,55000,62907
4482,ウィルズ,東証GR,情報通信,2026-04-06,732,17200,15412
4483,JMDC,東証PR,情報通信,2026-04-06,3490,415900,228381
4484,ランサーズ,東証GR,情報通信,2026-04-06,292,15600,4744
