sc,name,market,industry,trade_date,trade_seq,lookback_obs,close_price,high_price,low_price,volume,range_high,range_low,avg_volume,breakout_price,range_width_pct,breakout_pct,volume_ratio,close_fwd_20,close_fwd_60,close_fwd_120,close_fwd_240,future_max_close_240,future_min_close_60,return_20d,return_60d,return_120d,return_240d,future_max_return_240d,future_min_return_60d,label,label_reason
9790,福井コンピュータホールディングス,東証一部,情報通信,2020-10-20,679,120,3405,3480,3360,150800,3195,2418,27535.000000000000,3405,0.32133995037220843672,0.0657276995305164,5.4766660613764300,3410,3910,4645,4065,4750,3145,0.00146843,0.14831131,0.36417034,0.19383260,0.39500734,-0.07635830,neutral,advanced_but_not_enough_for_long_trend
9818,大丸エナウィン,東証二部,卸売,2019-06-27,349,120,1212,1212,1168,4600,1159,938,2085.0000000000000000,1212,0.23560767590618336887,0.0457290767903365,2.2062350119904077,1363,1320,1406,1266,1519,1202,0.12458746,0.08910891,0.16006601,0.04455446,0.25330033,-0.00825083,neutral,advanced_but_not_enough_for_long_trend
9823,マミーマート,JQS,小売,2020-07-07,594,120,2167,2225,2155,11600,2100,1795,2600.0000000000000000,2167,0.16991643454038997214,0.0319047619047619,4.4615384615384615,2532,2330,2350,2218,2635,2090,0.16843563,0.07521920,0.08444855,0.02353484,0.21596677,-0.03553299,neutral,advanced_but_not_enough_for_long_trend
9843,ニトリホールディングス,東証一部,小売,2020-05-25,579,120,18420,18420,18125,402500,17730,13140,294570.000000000000,18420,0.34931506849315068493,0.03891708967851099831,1.3663984791390841,19835,22915,20590,19505,23265,18700,0.07681868,0.24402823,0.11780673,0.05890337,0.26302932,0.01520087,neutral,advanced_but_not_enough_for_long_trend
9845,パーカーコーポレーション,東証二部,化学,2020-12-04,705,120,486,497,460,29100,467,420,18670.000000000000,486,0.11190476190476190476,0.0406852248394004,1.5586502410283878,488,489,525,499,585,470,0.00411523,0.00617284,0.08024691,0.02674897,0.20370370,-0.03292181,neutral,advanced_but_not_enough_for_long_trend
9873,日本KFCホールディングス,東証二部,小売,2019-11-14,454,120,2632,2721,2576,498100,2467,1985,62970.000000000000,2632,0.24282115869017632242,0.0668828536684232,7.9101159282197872,3470,2840,2701,2690,3595,2615,0.31838906,0.07902736,0.02621581,0.02203647,0.36588146,-0.00645897,neutral,advanced_but_not_enough_for_long_trend
9882,イエローハット,東証一部,卸売,2020-08-21,640,120,1719,1725,1680,142400,1683,1255,102990.000000000000,1719,0.34103585657370517928,0.0213903743315508,1.3826585105350034,1750,1596,1727,1916,2138,1596,0.01803374,-0.07155323,0.00465387,0.11460151,0.24374636,-0.07155323,neutral,advanced_but_not_enough_for_long_trend
9888,UEX,JQS,卸売,2020-12-03,709,120,433,443,404,118800,421,335,54875.000000000000,433,0.25671641791044776119,0.0285035629453682,2.1649202733485194,477,456,467,508,559,441,0.10161663,0.05311778,0.07852194,0.17321016,0.29099307,0.01847575,neutral,advanced_but_not_enough_for_long_trend
9889,JBCCホールディングス,東証一部,情報通信,2018-07-30,141,120,1300,1389,1276,190100,1214,1012,21235.000000000000,1300,0.19960474308300395257,0.0708401976935750,8.9522015540381446,1324,1336,1540,1475,1836,1211,0.01846154,0.02769231,0.18461538,0.13461538,0.41230769,-0.06846154,neutral,advanced_but_not_enough_for_long_trend
9902,日伝,東証一部,卸売,2019-06-19,355,120,1809,1811,1761,39700,1745,1417,19225.000000000000,1809,0.23147494707127734651,0.0366762177650430,2.0650195058517555,1875,2036,2179,2371,2371,1736,0.03648425,0.12548369,0.20453289,0.31066888,0.31066888,-0.04035379,neutral,advanced_but_not_enough_for_long_trend
9932,杉本商事,東証一部,卸売,2020-11-05,690,120,2169,2175,2126,21300,2125,1723,13025.000000000000,2169,0.23331398723157283807,0.0207058823529412,1.6353166986564299,2501,2316,2212,2433,3125,2176,0.15306593,0.06777317,0.01982480,0.12171508,0.44075611,0.00322729,neutral,advanced_but_not_enough_for_long_trend
9936,王将フードサービス,東証一部,小売,2018-07-31,142,120,6630,6630,6310,186100,6410,4885,23810.000000000000,6630,0.31218014329580348004,0.0343213728549142,7.8160436791264175,7080,7630,6990,6640,8040,6800,0.06787330,0.15082956,0.05429864,0.00150830,0.21266968,0.02564103,neutral,advanced_but_not_enough_for_long_trend
9977,アオキスーパー,JQS,小売,2020-07-06,502,120,2787,2998,2685,28800,2701,2110,1055.0000000000000000,2787,0.28009478672985781991,0.0318400592373195,27.2985781990521327,2910,3110,2910,3125,3485,2650,0.04413348,0.11589523,0.04413348,0.12127736,0.25044851,-0.04915680,neutral,advanced_but_not_enough_for_long_trend
9987,スズケン,東証一部,卸売,2018-09-25,180,120,5300,5310,5210,271500,5190,4325,180325.000000000000,5300,0.20000000000000000000,0.0211946050096339,1.5056148620546236,5180,5810,6340,5940,6990,5050,-0.02264151,0.09622642,0.19622642,0.12075472,0.31886792,-0.04716981,neutral,advanced_but_not_enough_for_long_trend
