sc,name,market,industry,trade_date,close_price,volume,market_cap_million_yen
5858,STG,東証GR,非鉄金属,2026-04-15,1396,400,2966
5867,エスネットワークス,東証GR,サービス,2026-04-15,1135,100,3573
5868,ロココ,東証ST,サービス,2026-04-15,1086,900,4048
5869,早稲田学習研究会,東証ST,サービス,2026-04-15,1317,4600,13448
5870,ナルネットコミュニケーションズ,東証GR,サービス,2026-04-15,1034,9600,5513
5871,SOLIZE_Holdings,東証ST,サービス,2026-04-15,1386,2300,8316
5884,クラダシ,東証GR,小売,2026-04-15,500,8000,6069
5885,ジーデップ・アドバンス,東証ST,卸売,2026-04-15,2888,101100,15748
5888,DAIWA_CYCLE,東証GR,小売,2026-04-15,3415,9000,9421
5889,Japan_Eyewear_Holdings,東証PR,小売,2026-04-15,2150,123500,51887
5891,魁力屋,東証ST,小売,2026-04-15,1471,7900,8329
5892,yutori,東証GR,小売,2026-04-15,2233,57100,11978
5900,ダイケン,東証ST,金属製品,2026-04-15,809,6400,4830
5901,東洋製罐グループホールディングス,東証PR,金属製品,2026-04-15,3399,426000,520598
5902,ホッカンホールディングス,東証PR,金属製品,2026-04-15,2273,20700,30616
5903,シンポ,東証ST,金属製品,2026-04-15,1211,800,7437
5905,日本製罐,東証ST,金属製品,2026-04-15,,,1785
5906,エムケー精工,東証ST,金属製品,2026-04-15,887,11800,13833
5909,コロナ,東証ST,金属製品,2026-04-15,980,13200,28756
5911,横河ブリッジホールディングス,東証PR,金属製品,2026-04-15,2982,75600,128717
5915,駒井ハルテック,東証ST,金属製品,2026-04-15,2579,52500,12825
5918,瀧上工業,東証ST,金属製品,2026-04-15,,,19153
5921,川岸工業,東証ST,金属製品,2026-04-15,4275,500,12825
5922,那須電機鉄工,東証ST,金属製品,2026-04-15,19270,400,23124
5923,高田機工,東証ST,金属製品,2026-04-15,1235,4200,8290
5928,アルメタックス,東証ST,金属製品,2026-04-15,281,6300,3347
5929,三和ホールディングス,東証PR,金属製品,2026-04-15,3707,426600,819247
5930,文化シヤッター,東証PR,金属製品,2026-04-15,1896,73900,136885
5932,三協立山,東証PR,金属製品,2026-04-15,701,131400,22120
5933,アルインコ,東証PR,金属製品,2026-04-15,1063,40200,22365
5936,東洋シヤッター,東証ST,金属製品,2026-04-15,921,1800,5883
5938,LIXIL,東証PR,金属製品,2026-04-15,1615.5,1958200,464480
5939,大谷工業,東証ST,金属製品,2026-04-15,5210,1300,4064
5940,不二サッシ,東証ST,金属製品,2026-04-15,856,17800,10809
5941,中西製作所,東証ST,金属製品,2026-04-15,2522,2800,15904
5942,日本フイルコン,東証ST,金属製品,2026-04-15,615,28500,13633
5943,ノーリツ,東証PR,金属製品,2026-04-15,2405,95800,116775
5945,天龍製鋸,東証ST,金属製品,2026-04-15,2515,4400,28036
5946,長府製作所,東証PR,金属製品,2026-04-15,2000,82000,68479
5947,リンナイ,東証PR,金属製品,2026-04-15,3594,411800,507210
5949,ユニプレス,東証PR,輸送用機器,2026-04-15,1386,110800,62377
5950,日本パワーファスニング,東証ST,金属製品,2026-04-15,175,12500,3270
5951,ダイニチ工業,東証ST,金属製品,2026-04-15,1010,10800,19249
5952,アマテイ,東証ST,金属製品,2026-04-15,190,30300,2340
5955,ワイズホールディングス,東証ST,金属製品,2026-04-15,121,1684900,17256
5956,トーソー,東証ST,金属製品,2026-04-15,595,8200,5950
5957,日東精工,東証PR,金属製品,2026-04-15,773,49700,30908
5958,三洋工業,東証ST,金属製品,2026-04-15,4635,1600,13720
5959,岡部,東証PR,金属製品,2026-04-15,994,117700,47007
5962,浅香工業,東証ST,その他製品,2026-04-15,2000,800,2074
5965,フジマック,東証ST,金属製品,2026-04-15,1284,21600,18325
5966,京都機械工具,東証ST,金属製品,2026-04-15,,,6025
5967,TONE,東証ST,金属製品,2026-04-15,483,8300,11315
5969,ロブテックス,東証ST,金属製品,2026-04-15,1203,100,2406
5970,ジーテクト,東証PR,金属製品,2026-04-15,1878,120600,82503
5971,共和工業所,東証ST,金属製品,2026-04-15,7770,1200,10567
5973,トーアミ,東証ST,金属製品,2026-04-15,646,1400,4134
5974,中国工業,東証ST,金属製品,2026-04-15,859,1200,2938
5975,東プレ,東証PR,金属製品,2026-04-15,2459,92500,132840
5976,高周波熱錬,東証PR,金属製品,2026-04-15,1320,64700,43303
5981,東京製綱,東証PR,金属製品,2026-04-15,1864,55700,30324
5982,マルゼン,東証ST,金属製品,2026-04-15,3960,1100,78329
5983,イワブチ,東証ST,金属製品,2026-04-15,12440,1400,13684
5984,兼房,東証ST,金属製品,2026-04-15,761,2800,10890
5985,サンコール,東証ST,金属製品,2026-04-15,1658,3558800,56468
5986,モリテックスチール,東証ST,金属製品,2026-04-15,232,29800,5233
5987,オーネックス,東証ST,金属製品,2026-04-15,1750,200,2905
5988,パイオラックス,東証PR,金属製品,2026-04-15,1637,64200,60658
5989,エイチワン,東証PR,金属製品,2026-04-15,1279,85800,36314
5990,スーパーツール,東証ST,金属製品,2026-04-15,1995,400,4720
5991,日本発條,東証PR,金属製品,2026-04-15,2531.5,660000,584944
5992,中央発條,東証ST,金属製品,2026-04-15,3550,22600,90676
5994,ファインシンター,東証ST,金属製品,2026-04-15,1466,17500,6480
5997,協立エアテック,東証ST,金属製品,2026-04-15,848,11200,5088
5998,アドバネクス,東証ST,金属製品,2026-04-15,1867,23800,7754
6005,三浦工業,東証PR,機械,2026-04-15,3377,222200,423108
6013,タクマ,東証PR,機械,2026-04-15,2780,152200,210416
6016,ジャパンエンジンコーポレーション,東証ST,輸送用機器,2026-04-15,11760,155200,98784
6018,阪神内燃機工業,東証ST,輸送用機器,2026-04-15,5180,3400,16827
6022,赤阪鐵工所,東証ST,機械,2026-04-15,2970,7200,4574
6023,ダイハツインフィニアース,東証ST,輸送用機器,2026-04-15,2241,101300,71376
6027,弁護士ドットコム,東証PR,サービス,2026-04-15,2734,161500,62520
6029,アトラグループ,東証ST,サービス,2026-04-15,158,50100,1625
6030,アドベンチャー,東証GR,サービス,2026-04-15,1721,7500,13732
6031,ZETA,東証GR,サービス,2026-04-15,286,113600,7370
6033,エクストリーム,東証GR,サービス,2026-04-15,1459,6800,8036
6034,MRT,東証GR,サービス,2026-04-15,632,1700,3614
6035,アイ・アールジャパンホールディングス,東証ST,サービス,2026-04-15,743,34300,13255
6036,KeePer技研,東証PR,サービス,2026-04-15,3015,120500,85267
6037,楽待,東証ST,サービス,2026-04-15,962,53200,19003
6038,イード,東証GR,サービス,2026-04-15,906,3500,4587
6039,日本動物高度医療センター,東証GR,サービス,2026-04-15,1549,172100,22292
6040,日本スキー場開発,東証GR,サービス,2026-04-15,472,50200,22660
6042,ニッキ,東証ST,輸送用機器,2026-04-15,4770,1300,9540
6044,三機サービス,東証ST,サービス,2026-04-15,1723,16800,11343
6045,レントラックス,東証GR,サービス,2026-04-15,1650,4600,13160
6046,リンクバル,東証ST,サービス,2026-04-15,166,24800,3237
6047,Gunosy,東証PR,サービス,2026-04-15,528,469200,12798
6049,イトクロ,東証GR,サービス,2026-04-15,269,6100,6101
6050,イー・ガーディアン,東証PR,サービス,2026-04-15,1664,15200,19857
6054,リブセンス,東証ST,サービス,2026-04-15,123,29300,3464
6055,ジャパンマテリアル,東証PR,サービス,2026-04-15,1900,677100,199784
6058,ベクトル,東証PR,サービス,2026-04-15,1157,1548700,54280
6059,ウチヤマホールディングス,東証ST,サービス,2026-04-15,355,3500,7675
6061,ユニバーサル園芸社,東証ST,サービス,2026-04-15,2853,2200,28673
6062,チャーム・ケア・コーポレーション,東証PR,サービス,2026-04-15,1335,80300,43671
6063,日本エマージェンシーアシスタンス,東証ST,サービス,2026-04-15,908,500,2288
6069,トレンダーズ,東証GR,サービス,2026-04-15,708,39900,5736
6070,キャリアリンク,東証PR,サービス,2026-04-15,2413,27900,30418
6071,IBJ,東証PR,サービス,2026-04-15,750,230400,31500
6072,地盤ネットホールディングス,東証ST,サービス,2026-04-15,1080,1554600,25000
6073,アサンテ,東証PR,サービス,2026-04-15,1512,30400,18671
6074,ジェイエスエス,東証ST,サービス,2026-04-15,570,4600,2295
6078,バリューHR,東証PR,サービス,2026-04-15,1491,19900,40848
6080,M＆Aキャピタルパートナーズ,東証PR,サービス,2026-04-15,3355,110000,106551
6081,アライドアーキテクツ,東証GR,サービス,2026-04-15,285,143600,4531
6082,ライドオンエクスプレスホールディングス,東証ST,サービス,2026-04-15,993,11500,10862
6083,ERIホールディングス,東証ST,サービス,2026-04-15,4035,35500,31604
6085,アーキテクツ・スタジオ・ジャパン,東証GR,サービス,2026-04-15,2865,143700,32907
6086,シンメンテホールディングス,東証GR,サービス,2026-04-15,995,73400,21558
6087,アビスト,東証ST,サービス,2026-04-15,3400,1600,13532
6088,シグマクシス・ホールディングス,東証PR,サービス,2026-04-15,656,576100,56416
6089,ウィルグループ,東証PR,サービス,2026-04-15,1169,29300,27026
6090,ヒューマン・メタボローム・テクノロジーズ,東証ST,サービス,2026-04-15,703,4100,4162
6091,ウエスコホールディングス,東証ST,サービス,2026-04-15,856,14100,11751
6092,エンバイオ・ホールディングス,東証ST,サービス,2026-04-15,824,80000,6736
6093,エスクロー・エージェント・ジャパン,東証ST,サービス,2026-04-15,176,205800,8087
6094,フリークアウト・ホールディングス,東証GR,サービス,2026-04-15,685,22200,12346
6096,レアジョブ,東証ST,サービス,2026-04-15,298,3500,2934
6098,リクルートホールディングス,東証PR,サービス,2026-04-15,7163,4604200,10547547
6099,エラン,東証PR,サービス,2026-04-15,755,53800,45753
6101,ツガミ,東証PR,機械,2026-04-15,4230,280900,203040
6103,オークマ,東証PR,機械,2026-04-15,4275,450600,288607
6104,芝浦機械,東証PR,機械,2026-04-15,4255,66300,105611
6113,アマダ,東証PR,機械,2026-04-15,2497,1490200,792676
6118,アイダエンジニアリング,東証PR,機械,2026-04-15,1232,138300,73504
6125,岡本工作機械製作所,東証ST,機械,2026-04-15,4230,35800,28357
6134,FUJI,東証PR,機械,2026-04-15,5716,531700,559161
6135,牧野フライス製作所,東証PR,機械,2026-04-15,11610,166700,289017
6136,オーエスジー,東証PR,機械,2026-04-15,2921,530500,280841
6137,小池酸素工業,東証ST,機械,2026-04-15,1858,32500,42018
6138,ダイジェット工業,東証ST,機械,2026-04-15,1064,2500,3185
6140,旭ダイヤモンド工業,東証PR,機械,2026-04-15,1164,870000,56373
6141,DMG森精機,東証PR,機械,2026-04-15,2615.5,1951600,372253
6143,ソディック,東証PR,機械,2026-04-15,1449,317500,79394
6144,西部電機,東証ST,機械,2026-04-15,2883,6300,43706
6145,NITTOKU,東証ST,機械,2026-04-15,2350,78800,42532
6146,ディスコ,東証PR,機械,2026-04-15,70580,2433000,7656379
6147,ヤマザキ,東証ST,機械,2026-04-15,301,2900,1378
6149,小田原エンジニアリング,東証ST,機械,2026-04-15,1969,6600,12587
6150,タケダ機械,東証ST,機械,2026-04-15,3270,2100,3335
6151,日東工器,東証PR,機械,2026-04-15,1696,10700,32486
6155,高松機械工業,東証ST,機械,2026-04-15,484,1500,5334
6156,エーワン精密,東証ST,機械,2026-04-15,1967,8100,10425
6157,日進工具,東証ST,機械,2026-04-15,835,24600,20904
6158,和井田製作所,東証ST,機械,2026-04-15,1012,7400,7112
6159,ミクロン精密,東証ST,機械,2026-04-15,2130,900,16414
6161,エスティック,東証ST,機械,2026-04-15,1019,2600,11992
6165,パンチ工業,東証ST,機械,2026-04-15,481,43200,13286
6166,中村超硬,東証GR,機械,2026-04-15,742,110700,8178
6167,冨士ダイス,東証PR,機械,2026-04-15,1033,104400,20660
6171,土木管理総合試験所,東証ST,サービス,2026-04-15,405,11000,5766
6173,アクアライン,東証GR,サービス,2026-04-15,140,180000,1486
6176,ブランジスタ,東証ST,サービス,2026-04-15,898,71500,13089
6177,AppBank,東証GR,サービス,2026-04-15,110,84400,2749
6178,日本郵政,東証PR,サービス,2026-04-15,1867.5,3346500,5551956
6180,GMOメディア,東証GR,サービス,2026-04-15,4465,1200,8344
6181,タメニー,東証GR,サービス,2026-04-15,104,25400,4677
6182,メタリアル,東証GR,サービス,2026-04-15,468,193500,5096
6183,ベルシステム24ホールディングス,東証PR,サービス,2026-04-15,1477,216100,110070
6184,鎌倉新書,東証PR,サービス,2026-04-15,478,137900,19691
6185,SMN,東証ST,サービス,2026-04-15,396,27400,5852
6186,一蔵,東証ST,サービス,2026-04-15,375,3400,2074
6189,グローバルキッズCOMPANY,東証ST,サービス,2026-04-15,1042,35300,9949
6190,フェニックスバイオ,東証GR,サービス,2026-04-15,447,3400,1822
6191,エアトリ,東証PR,サービス,2026-04-15,714,75800,16259
6193,バーチャレクス・ホールディングス,東証GR,サービス,2026-04-15,1000,3400,3010
6194,アトラエ,東証PR,サービス,2026-04-15,662,71800,14773
6195,ホープ,東証GR,サービス,2026-04-15,213,16700,3507
6196,ストライクグループ,東証PR,サービス,2026-04-15,1497,338000,86241
6197,ソラスト,東証PR,サービス,2026-04-15,1116,557400,105732
6198,キャリア,東証GR,サービス,2026-04-15,240,1600,2070
6199,セラク,東証ST,情報通信,2026-04-15,1470,29100,20152
6200,インソース,東証PR,サービス,2026-04-15,690,291200,58818
6201,豊田自動織機,東証PR,輸送用機器,2026-04-15,20435,283100,6658553
6203,豊和工業,東証ST,機械,2026-04-15,1393,334300,17480
6208,石川製作所,東証ST,機械,2026-04-15,2070,138600,13219
6209,リケンNPR,東証PR,機械,2026-04-15,4100,142200,115816
6217,津田駒工業,東証ST,機械,2026-04-15,675,1673700,4595
6218,エンシュウ,東証ST,機械,2026-04-15,577,400,3666
6222,島精機製作所,東証PR,機械,2026-04-15,982,134200,34174
6223,西部技研,東証ST,機械,2026-04-15,2147,25600,44014
6224,JRC,東証GR,機械,2026-04-15,1170,324200,15348
6226,守谷輸送機工業,東証ST,機械,2026-04-15,1991,238000,70395
6227,AIメカテック,東証ST,機械,2026-04-15,8420,4718900,158709
6228,ジェイ・イー・ティ,東証ST,機械,2026-04-15,638,21500,8594
6229,オーケーエム,東証ST,機械,2026-04-15,2022,15000,9215
6230,SANEI,東証ST,機械,2026-04-15,2161,500,9893
6231,木村工機,東証ST,機械,2026-04-15,11730,14400,45149
6232,ACSL,東証GR,機械,2026-04-15,1800,2466500,33486
6233,KLASS,東証ST,機械,2026-04-15,399,1400,2151
6235,オプトラン,東証PR,機械,2026-04-15,3625,875900,160798
6237,イワキ,東証PR,機械,2026-04-15,2738,19200,61580
6238,フリュー,東証PR,機械,2026-04-15,1356,215900,38369
6239,ナガオカ,東証ST,機械,2026-04-15,1635,49500,11573
6240,ヤマシンフィルタ,東証PR,機械,2026-04-15,498,343100,34829
6245,ヒラノテクシード,東証ST,機械,2026-04-15,1769,17700,27233
6246,テクノスマート,東証ST,機械,2026-04-15,1890,3700,23439
6247,日阪製作所,東証PR,機械,2026-04-15,1689,44300,48530
6248,横田製作所,東証ST,機械,2026-04-15,1968,400,3687
6249,ゲームカードホールディングス,東証ST,機械,2026-04-15,2775,14700,40741
6250,やまびこ,東証PR,機械,2026-04-15,3900,89600,172023
6254,野村マイクロ・サイエンス,東証PR,機械,2026-04-15,3650,671800,148219
6255,エヌ・ピー・シー,東証GR,機械,2026-04-15,793,238900,17488
6257,藤商事,東証ST,機械,2026-04-15,997,18400,22827
6258,平田機工,東証PR,機械,2026-04-15,2970,565800,95837
6262,PEGASUS,東証ST,機械,2026-04-15,817,47100,20285
6264,マルマエ,東証PR,機械,2026-04-15,1837,958100,47957
6265,コンバム,東証ST,機械,2026-04-15,2687,600,4452
6266,タツモ,東証PR,機械,2026-04-15,2736,185200,40609
6267,ゼネラルパッカー,東証ST,機械,2026-04-15,3895,300,7006
6268,ナブテスコ,東証PR,機械,2026-04-15,4681,658200,552661
6269,三井海洋開発,東証PR,機械,2026-04-15,14020,1390700,958201
6272,レオン自動機,東証PR,機械,2026-04-15,1528,65700,43383
6273,SMC,東証PR,機械,2026-04-15,71960,248400,4596039
6276,シリウスビジョン,東証ST,電気機器,2026-04-15,242,12100,1385
6277,ホソカワミクロン,東証PR,機械,2026-04-15,6150,59200,96743
6278,ユニオンツール,東証PR,機械,2026-04-15,16710,633500,330524
6279,瑞光,東証PR,機械,2026-04-15,909,42100,26179
6282,オイレス工業,東証PR,機械,2026-04-15,2604,72400,86715
6284,日精エー・エス・ビー機械,東証PR,機械,2026-04-15,8220,21800,123227
6286,靜甲,東証ST,機械,2026-04-15,1549,1100,10043
6287,サトー,東証PR,機械,2026-04-15,2235,125900,75176
6289,技研製作所,東証PR,機械,2026-04-15,1859,225500,50332
6291,日本エアーテック,東証ST,機械,2026-04-15,1258,21100,13257
6292,カワタ,東証ST,機械,2026-04-15,783,4100,5645
6294,オカダアイヨン,東証PR,機械,2026-04-15,2224,10800,18634
6298,ワイエイシイホールディングス,東証PR,機械,2026-04-15,1137,96300,22192
6301,小松製作所,東証PR,機械,2026-04-15,7203,4145000,6701243
6302,住友重機械工業,東証PR,機械,2026-04-15,5199,421500,638986
6305,日立建機,東証PR,機械,2026-04-15,5683,688800,1222499
6306,日工,東証PR,機械,2026-04-15,798,76700,31920
6307,サンセイ,東証ST,機械,2026-04-15,530,25200,4763
6309,巴工業,東証PR,機械,2026-04-15,1872,201000,56066
6310,井関農機,東証PR,機械,2026-04-15,1707,134600,39235
6315,TOWA,東証PR,機械,2026-04-15,2711,3042000,203752
6316,丸山製作所,東証ST,機械,2026-04-15,2380,4700,11970
6317,北川鉄工所,東証ST,機械,2026-04-15,1644,25300,15866
6322,タクミナ,東証ST,機械,2026-04-15,1570,2100,12134
6323,ローツェ,東証PR,機械,2026-04-15,3852,2849500,679493
6324,ハーモニック・ドライブ・システムズ,東証PR,機械,2026-04-15,4350,1790000,418972
6325,タカキタ,東証ST,機械,2026-04-15,399,7000,5586
6326,クボタ,東証PR,機械,2026-04-15,2751,2929100,3132610
6327,北川精機,東証ST,機械,2026-04-15,2057,439500,17381
6328,荏原実業,東証PR,機械,2026-04-15,2508,65200,64857
6330,東洋エンジニアリング,東証PR,建設,2026-04-15,2356,2740200,111714
6331,三菱化工機,東証PR,機械,2026-04-15,3045,241600,72294
6332,月島ホールディングス,東証PR,機械,2026-04-15,2900,103100,116365
6333,TEIKOKU,東証PR,機械,2026-04-15,2933,33900,46283
6334,明治機械,東証ST,機械,2026-04-15,401,2700,4572
6335,東京機械製作所,東証ST,機械,2026-04-15,485,8100,4234
6336,石井表記,東証ST,機械,2026-04-15,1027,63000,8397
6337,テセック,東証ST,機械,2026-04-15,2745,20300,15314
6338,タカトリ,東証ST,機械,2026-04-15,1699,39700,9330
6339,新東工業,東証PR,機械,2026-04-15,971,103100,52998
6340,澁谷工業,東証PR,機械,2026-04-15,3540,38300,99651
6342,太平製作所,東証ST,機械,2026-04-15,2794,2200,4191
6343,フリージア・マクロス,東証ST,機械,2026-04-15,169,211100,7622
6345,アイチコーポレーション,東証PR,機械,2026-04-15,1413,203000,91237
6346,キクカワエンタープライズ,東証ST,機械,2026-04-15,,,8290
6347,プラコー,東証ST,機械,2026-04-15,296,1728300,3045
6349,小森コーポレーション,東証PR,機械,2026-04-15,1605,78800,85834
6351,鶴見製作所,東証PR,機械,2026-04-15,2371,62000,120511
6356,日本ギア工業,東証ST,機械,2026-04-15,1277,1287600,18236
6357,三精テクノロジーズ,東証ST,機械,2026-04-15,2230,34900,43110
6358,酒井重工業,東証PR,機械,2026-04-15,2129,19200,18928
6360,東京自働機械製作所,東証ST,機械,2026-04-15,3900,5100,5663
6361,荏原製作所,東証PR,機械,2026-04-15,5004,2891900,2287835
6363,酉島製作所,東証PR,機械,2026-04-15,3290,158300,95560
6364,AIRMAN,東証PR,機械,2026-04-15,2008,52000,60572
6365,電業社機械製作所,東証ST,機械,2026-04-15,5850,900,27945
6366,千代田化工建設,東証ST,建設,2026-04-15,1118,8219100,291043
6367,ダイキン工業,東証PR,機械,2026-04-15,20250,720600,5935558
6368,オルガノ,東証PR,機械,2026-04-15,15405,228000,714171
6369,トーヨーカネツ,東証PR,機械,2026-04-15,2927,125100,46967
6370,栗田工業,東証PR,機械,2026-04-15,7916,461700,919845
6371,椿本チエイン,東証PR,機械,2026-04-15,2399,117500,254806
6376,日機装,東証PR,精密機器,2026-04-15,2773,252500,191824
6378,木村化工機,東証ST,機械,2026-04-15,1343,381800,27666
6379,レイズネクスト,東証PR,建設,2026-04-15,2378,102800,128812
6380,オリエンタルチエン工業,東証ST,機械,2026-04-15,3485,12100,5584
6381,アネスト岩田,東証PR,機械,2026-04-15,1664,58100,69465
6382,トリニティ工業,東証ST,機械,2026-04-15,1227,14600,22356
6383,ダイフク,東証PR,機械,2026-04-15,6422,1751000,2439270
6384,昭和真空,東証ST,機械,2026-04-15,1720,15400,11178
6387,サムコ,東証PR,機械,2026-04-15,9730,200700,78257
6390,加藤製作所,東証PR,機械,2026-04-15,1474,50300,17310
6391,加地テック,東証ST,機械,2026-04-15,4620,5600,7937
6392,ヤマダコーポレーション,東証ST,機械,2026-04-15,,,15336
6393,油研工業,東証ST,機械,2026-04-15,2995,6400,13509
6395,タダノ,東証PR,機械,2026-04-15,1420,281600,183891
6396,宇野澤組鐵工所,東証ST,機械,2026-04-15,,,4194
6400,不二精機,東証ST,機械,2026-04-15,276,10600,2499
6402,兼松エンジニアリング,東証ST,機械,2026-04-15,1849,13900,10288
6403,水道機工,東証ST,機械,2026-04-15,4020,800,17270
6405,鈴茂器工,東証ST,機械,2026-04-15,1148,20000,14878
6407,CKD,東証PR,機械,2026-04-15,5600,602200,380293
6408,小倉クラッチ,東証ST,機械,2026-04-15,4950,400,7689
6412,平和,東証PR,機械,2026-04-15,1899,232200,189537
6413,理想科学工業,東証PR,機械,2026-04-15,1149,52500,82728
6417,SANKYO,東証PR,機械,2026-04-15,1973.5,816800,453905
6418,日本金銭機械,東証PR,機械,2026-04-15,1013,96300,30058
6419,マースグループホールディングス,東証PR,機械,2026-04-15,2906,124100,66024
6420,ガリレイ,東証PR,機械,2026-04-15,3620,36200,159759
6424,高見沢サイバネティックス,東証ST,機械,2026-04-15,900,3800,4073
6425,ユニバーサルエンターテインメント,東証ST,機械,2026-04-15,756,288400,60627
6428,オーイズミ,東証ST,機械,2026-04-15,330,10100,7425
6430,ダイコク電機,東証PR,機械,2026-04-15,2425,40500,35934
6432,竹内製作所,東証PR,機械,2026-04-15,6830,262200,334663
6433,ヒーハイスト,東証ST,機械,2026-04-15,1364,287600,8616
6436,アマノ,東証PR,機械,2026-04-15,3850,136200,273759
6440,JUKI,東証PR,機械,2026-04-15,720,351100,21509
6444,サンデン,東証ST,機械,2026-04-15,179,200900,20083
6445,ジャノメ,東証PR,機械,2026-04-15,1202,38000,21767
6448,ブラザー工業,東証PR,電気機器,2026-04-15,3092,512600,796981
6454,マックス,東証PR,機械,2026-04-15,1641,206600,305472
6455,モリタホールディングス,東証PR,輸送用機器,2026-04-15,2806,51100,127444
6457,グローリー,東証PR,機械,2026-04-15,4165,107900,245478
6458,新晃工業,東証PR,機械,2026-04-15,1202,204400,87197
6459,大和冷機工業,東証PR,機械,2026-04-15,1928,39100,99711
6460,セガサミーホールディングス,東証PR,機械,2026-04-15,2495,663800,551968
6463,TPR,東証PR,機械,2026-04-15,1286,88400,85574
6464,ツバキ・ナカシマ,東証PR,機械,2026-04-15,334,350500,13894
6465,ホシザキ,東証PR,機械,2026-04-15,5265,218600,762846
6466,TVE,東証ST,機械,2026-04-15,4190,10600,10314
6467,ニチダイ,東証ST,機械,2026-04-15,343,3600,3105
6469,放電精密加工研究所,東証ST,機械,2026-04-15,3175,134200,34779
6470,大豊工業,東証ST,機械,2026-04-15,1110,80400,32381
6471,日本精工,東証PR,機械,2026-04-15,1184,1914200,592000
6472,NTN,東証PR,機械,2026-04-15,346,2038400,206746
6473,ジェイテクト,東証PR,機械,2026-04-15,1755.5,812900,559317
6474,不二越,東証PR,機械,2026-04-15,4840,98700,120610
6479,ミネベアミツミ,東証PR,電気機器,2026-04-15,2863.5,1918900,1222945
6480,日本トムソン,東証PR,機械,2026-04-15,1013,353500,74457
6481,THK,東証PR,機械,2026-04-15,5624,823800,669817
6482,YUSHIN,東証ST,機械,2026-04-15,680,32400,24234
6484,KVK,東証ST,機械,2026-04-15,2433,1200,20248
6485,前澤給装工業,東証ST,機械,2026-04-15,1576,25600,33884
6486,イーグル工業,東証PR,機械,2026-04-15,2888,67300,143701
6488,ヨシタケ,東証ST,機械,2026-04-15,940,800,12527
6489,前澤工業,東証ST,機械,2026-04-15,1921,62700,39938
6490,PILLAR,東証PR,機械,2026-04-15,9040,186100,226383
6492,岡野バルブ製造,東証ST,機械,2026-04-15,11740,50800,21050
6493,NITTAN,東証ST,輸送用機器,2026-04-15,613,73200,17764
6494,NFKホールディングス,東証ST,機械,2026-04-15,110,266200,5362
6495,宮入バルブ製作所,東証ST,機械,2026-04-15,206,305800,10063
6496,中北製作所,東証ST,機械,2026-04-15,5620,29800,21540
6497,ハマイ,東証ST,機械,2026-04-15,1270,6400,9429
6498,キッツ,東証PR,機械,2026-04-15,2219,387600,194308
6501,日立製作所,東証PR,電気機器,2026-04-15,5220,22050700,23675628
6503,三菱電機,東証PR,電気機器,2026-04-15,5811,5117500,12279814
6504,富士電機,東証PR,電気機器,2026-04-15,11470,628400,1712436
6505,東洋電機製造,東証ST,電気機器,2026-04-15,2554,77300,24863
6506,安川電機,東証PR,電気機器,2026-04-15,5277,4705900,1407326
6507,シンフォニアテクノロジー,東証PR,電気機器,2026-04-15,13180,195900,392621
6508,明電舎,東証PR,電気機器,2026-04-15,8220,190600,374236
6513,オリジン,東証ST,電気機器,2026-04-15,1080,1300,7236
6516,山洋電気,東証PR,電気機器,2026-04-15,5200,72400,202366
6517,デンヨー,東証PR,電気機器,2026-04-15,3520,32200,76946
6518,三相電機,東証ST,電気機器,2026-04-15,1260,1300,5895
6521,オキサイド,東証GR,電気機器,2026-04-15,4350,1782400,50317
6522,アスタリスク,東証GR,電気機器,2026-04-15,936,2360100,7298
6523,PHCホールディングス,東証PR,電気機器,2026-04-15,1068,132800,135341
6524,湖北工業,東証ST,電気機器,2026-04-15,5090,373100,132340
6525,KOKUSAI_ELECTRIC,東証PR,電気機器,2026-04-15,7084,9420900,1686811
6526,ソシオネクスト,東証PR,電気機器,2026-04-15,1841.5,5341100,331400
6532,ベイカレント,東証PR,サービス,2026-04-15,5587,1314800,868284
6533,Orchestraホールディングス,東証PR,サービス,2026-04-15,1068,16400,10717
6535,アイモバイル,東証PR,サービス,2026-04-15,546,352400,31748
6537,WASHハウス,東証GR,サービス,2026-04-15,353,18100,2445
6538,ディスラプターズ,東証ST,サービス,2026-04-15,240,17200,5039
6539,MS-Japan,東証PR,サービス,2026-04-15,973,60200,24323
6540,船場,東証ST,サービス,2026-04-15,1727,13000,18560
6543,日宣,東証ST,サービス,2026-04-15,1192,15000,4980
6544,ジャパンエレベーターサービスホールディングス,東証PR,サービス,2026-04-15,1628,510300,291060
6545,インターネットインフィニティー,東証GR,サービス,2026-04-15,742,6900,4027
6546,フルテック,東証ST,サービス,2026-04-15,1153,500,6189
6547,グリーンズ,東証ST,サービス,2026-04-15,2206,49900,30615
6548,旅工房,東証GR,サービス,2026-04-15,144,14000,2852
6549,ディーエムソリューションズ,東証ST,サービス,2026-04-15,1730,1500,4932
6551,ツナググループ・ホールディングス,東証ST,サービス,2026-04-15,656,23800,5702
6552,GameWith,東証ST,サービス,2026-04-15,216,785600,3963
6554,エスユーエス,東証GR,サービス,2026-04-15,1016,7600,9182
6555,MS＆Consulting,東証ST,サービス,2026-04-15,452,5700,2078
6557,AIAIグループ,東証GR,サービス,2026-04-15,1214,9100,8123
6558,クックビズ,東証GR,サービス,2026-04-15,684,8000,1912
6560,エル・ティー・エス,東証PR,サービス,2026-04-15,1744,10000,8241
