sc,name,market,industry,trade_date,trade_seq,lookback_obs,raw_close_price,adjustment_factor,adjusted_close_price,entry_price,range_high,range_low,range_width_pct,breakout_margin_pct,day_return_pct,gap_pct,body_ratio,upper_wick_ratio,lower_wick_ratio,volume_ratio,is_bullish,prior_return_20d_pct,prior_return_60d_pct,ma_gap_20_pct,ma_gap_60_pct,ma_slope_20_pct,ma_slope_60_pct,atr_20_pct,atr_20_to_range_ratio,return_20d_pct,return_60d_pct,return_120d_pct,return_240d_pct,future_max_return_240d_pct,future_min_return_60d_pct,dataset_split,bullish_count_10,bullish_count_20,bullish_count_60,up_day_count_10,up_day_count_20,up_day_count_60,high_volume_bullish_count_20,high_volume_bullish_count_60,long_upper_wick_count_20,long_upper_wick_count_60,long_lower_wick_count_20,long_lower_wick_count_60,range_high_touch_count_120,higher_high_count_20,higher_low_count_20,label,label_reason,case_id
7461,キムラ,JQS,卸売,2018-09-06,160,120,558,1.0000000000,558.00000000,558.00000000,528.00000000,456.00000000,0.15789473684210526316,0.0568181818181818,0.1673640167364017,0.1673640167364017,,,,3.6137071651090343,False,0.0877192982456140,0.1872340425531915,0.1288691078292535,0.1242067089755213,-0.02754278969112728704,0.0191642996475138,0.02616487455197132616,0.20277777777777777778,-0.06451612903225806452,-0.12903225806451612903,-0.17025089605734767025,-0.04121863799283154122,0.3584229390681004,-0.15591397849462365591,train,2,4,19,5,9,31,1,5,3,10,3,8,2,7,7,non_trend,early_drawdown_breached_failure_threshold,7461_2018-09-06
7462,ダイヤ通商,JQS,小売,2019-11-15,439,120,985,0.2000000000,197.00000000,197.00000000,189.60000000,151.60000000,0.25065963060686015831,0.0390295358649789,0.0390295358649789,-0.00738396624472573840,0.28025477707006369427,0.71974522292993630573,0E-20,7.2651356993736952,True,0.1507009345794393,0.2405541561712846,0.0852798589687087,0.1865087331861072,0.1196644460893166,0.0446070926745381,0.03639593908629441624,0.18868421052631578947,0.2670050761421320,0.7644670050761421,1.3289340101522843,1.3350253807106599,1.5380710659898477,-0.00304568527918781726,train,7,12,31,5,10,30,4,9,2,6,3,16,2,9,12,trend,future_max_and_confirm_return_cleared_thresholds,7462_2019-11-15
7463,アドヴァン,東証一部,小売,2018-10-09,189,120,1091,1.0000000000,1091.00000000,1091.00000000,1049.00000000,918.00000000,0.14270152505446623094,0.0400381315538608,0.0400381315538608,0.0057197330791230,0.25899280575539568345,0.74100719424460431655,0E-20,12.2678423808211629,True,0.0888223552894212,0.1594048884165781,0.0763614838200474,0.0868518487771671,0.0179773024003214,0.0212286145446530,0.02703941338221814849,0.22519083969465648855,-0.01558203483043079743,-0.15948670944087992667,-0.05774518790100824931,0.0128322639780018,0.0980751604032997,-0.22364802933088909258,train,7,12,29,6,10,30,5,8,1,6,2,12,3,11,10,non_trend,early_drawdown_breached_failure_threshold,7463_2018-10-09
7463,アドヴァン,東証一部,小売,2019-11-19,457,120,1286,1.0000000000,1286.00000000,1286.00000000,1260.00000000,994.00000000,0.26760563380281690141,0.0206349206349206,0.0387722132471729,0.0549273021001616,0.45454545454545454545,0.06818181818181818182,0.47727272727272727273,2.1485943775100402,False,0.1340388007054674,0.1182608695652174,0.0546602698158855,0.1001012275624118,0.0635412123855212,0.0333097616311618,0.01959564541213063764,0.09473684210526315789,0.0342146189735614,-0.03965785381026438569,-0.14463452566096423017,0.1197511664074650,0.1197511664074650,-0.07076205287713841369,train,4,7,22,5,11,30,3,5,2,8,7,17,4,10,12,non_trend,future_max_return_never_reached_half_trend_threshold,7463_2019-11-19
7463,アドヴァン,東証一部,小売,2020-11-11,694,120,1434,1.0000000000,1434.00000000,1434.00000000,1401.00000000,1100.00000000,0.27363636363636363636,0.0235546038543897,0.0235546038543897,0.0164168451106353,0.38461538461538461538,0.30769230769230769231,0.30769230769230769231,1.4254697911207606,True,0.0590841949778434,0.1090487238979118,0.0737953498820622,0.0864322242565819,0.0016501031314457,0.0074033556790862,0.02395397489539748954,0.11411960132890365449,-0.08856345885634588563,-0.21617852161785216179,-0.33333333333333333333,-0.30683403068340306834,0.0041841004184100,-0.24686192468619246862,train,6,11,31,6,8,29,3,10,5,15,6,15,3,10,8,non_trend,early_drawdown_breached_failure_threshold,7463_2020-11-11
7465,マックスバリュ北海道,JQS,小売,2020-02-06,499,120,3930,1.0000000000,3930.00000000,3930.00000000,3815.00000000,3360.00000000,0.13541666666666666667,0.0301441677588467,0.0301441677588467,0.0052424639580603,0.90476190476190476190,0.09523809523809523810,0E-20,1.2220916568742656,True,0.0508021390374332,0.0493991989319092,0.0429244344191601,0.0555766949437071,0.0208601422282425,0.0125099150141643,0.00979643765903307888,0.08461538461538461538,,,,,0.0203562340966921,-0.01399491094147582697,train,7,13,35,7,12,30,5,9,7,17,4,6,4,12,12,incomplete,insufficient_future_bars,7465_2020-02-06
7466,SPK,東証一部,卸売,2019-10-30,444,120,2748,0.5000000000,1374.00000000,1374.00000000,1337.50000000,1156.50000000,0.15650670125378296585,0.0272897196261682,0.0272897196261682,0.0093457943925234,0.62337662337662337662,0E-20,0.37662337662337662338,1.5740740740740741,True,0.0734375000000000,0.0508604206500956,0.0610243440993069,0.0905771698437686,0.0445031456686562,0.0080477933577367,0.01444687045123726346,0.10966850828729281768,0.0349344978165939,-0.06331877729257641921,-0.04512372634643377001,-0.08733624454148471616,0.1135371179039301,-0.06331877729257641921,train,6,12,31,8,11,32,1,5,4,13,5,15,1,13,14,non_trend,future_max_return_never_reached_half_trend_threshold,7466_2019-10-30
7466,SPK,東証一部,卸売,2020-09-25,663,120,1498,1.0000000000,1498.00000000,1498.00000000,1466.00000000,1150.00000000,0.27478260869565217391,0.0218281036834925,0.0218281036834925,0.0027285129604366,0.48275862068965517241,0E-20,0.51724137931034482759,1.6628175519630485,True,0.1055350553505535,0.0549295774647887,0.0737966381133293,0.1000685400959561,0.0127037131138616,-0.00483550748468349962,0.02459946595460614152,0.11661392405063291139,-0.14018691588785046729,-0.13484646194926568758,-0.13150867823765020027,-0.04806408544726301736,0.0213618157543391,-0.18558077436582109479,train,6,10,32,7,12,36,3,6,2,6,5,13,5,12,12,non_trend,early_drawdown_breached_failure_threshold,7466_2020-09-25
7467,萩原電気ホールディングス,東証一部,卸売,2020-11-10,693,120,2469,1.0000000000,2469.00000000,2469.00000000,2314.00000000,1860.00000000,0.24408602150537634409,0.0669835782195333,0.0669835782195333,0.0047536732929991,0.93506493506493506494,0E-20,0.06493506493506493506,5.8220024721878863,True,0.1161844484629295,0.2520283975659229,0.1002918959869872,0.1565034779418079,0.0174336885060077,0.0447360694245074,0.02264074524098825435,0.12312775330396475771,0.0056703118671527,0.1336573511543135,0.0656136087484812,-0.13325232887808829486,0.1462130417172945,-0.02551640340218712029,train,8,14,31,8,12,32,3,6,3,8,5,19,4,10,10,non_trend,future_max_return_never_reached_half_trend_threshold,7467_2020-11-10
7472,鳥羽洋行,JQS,卸売,2019-06-26,360,120,2997,1.0000000000,2997.00000000,2997.00000000,2931.00000000,2370.00000000,0.23670886075949367089,0.0225179119754350,0.0274254370929037,0.0147411724374357,0.72549019607843137255,0E-20,0.27450980392156862745,6.1835748792270531,True,0.0676879230495191,0.0512101017186952,0.0513207282421861,0.0778249298712508,0.0252288216360073,0.0024033262034656,0.00902569235902569236,0.04821746880570409982,0.0010010010010010,-0.05538872205538872206,-0.01935268601935268602,-0.06673340006673340007,0.0360360360360360,-0.07507507507507507508,train,5,10,30,9,14,36,3,8,4,11,3,15,6,11,12,non_trend,future_max_return_never_reached_half_trend_threshold,7472_2019-06-26
7475,アルビス,東証一部,小売,2019-07-04,366,120,2593,1.0000000000,2593.00000000,2593.00000000,2520.00000000,2127.00000000,0.18476727785613540197,0.0289682539682540,0.0422025723472669,-0.00040192926045016077,0.61988304093567251462,0.27485380116959064327,0.10526315789473684211,2.2802255168093548,True,0.0575040783034258,0.1010615711252654,0.0721078309765980,0.0957032487974590,0.0052577983748623,0.0086665577427169,0.02418048592364057077,0.15954198473282442748,-0.04897801774006941766,-0.07481681450057848052,-0.12688006170458927883,-0.17547242576166602391,0.0709602776706518,-0.11183956806787504821,train,5,12,32,5,10,28,1,8,2,6,4,13,4,7,9,non_trend,early_drawdown_breached_failure_threshold,7475_2019-07-04
7480,スズデン,東証一部,卸売,2020-09-28,664,120,1260,1.0000000000,1260.00000000,1260.00000000,1235.00000000,1006.00000000,0.22763419483101391650,0.0202429149797571,0.0202429149797571,0.0040485829959514,0.80000000000000000000,0E-20,0.20000000000000000000,1.8402282453637660,True,0.0909090909090909,0.0473815461346633,0.0757278237855374,0.0758043629843610,0.0270056992547128,-0.00613800613800613798,0.01698412698412698413,0.09344978165938864629,-0.06904761904761904762,0.0007936507936508,0.0626984126984127,0.2873015873015873,0.3015873015873016,-0.09365079365079365079,train,8,12,27,9,14,32,5,6,3,9,6,16,6,13,13,neutral,advanced_but_not_enough_for_long_trend,7480_2020-09-28
7481,尾家産業,東証一部,卸売,2018-07-30,141,120,1508,1.0000000000,1508.00000000,1508.00000000,1450.00000000,1257.00000000,0.15354017501988862371,0.0400000000000000,0.0450450450450450,-0.02079002079002079002,0.65517241379310344828,0.32413793103448275862,0.02068965517241379310,2.6809651474530831,True,0.0479499652536484,0.1529051987767584,0.0749162449212346,0.0690107397299117,-0.01113695636850637908,0.0223706620604684,0.02798408488063660477,0.21865284974093264249,-0.07294429708222811671,-0.13196286472148541114,-0.20291777188328912467,-0.13859416445623342175,0.0152519893899204,-0.13328912466843501326,train,4,7,28,8,11,32,0,3,5,5,3,15,15,9,9,non_trend,early_drawdown_breached_failure_threshold,7481_2018-07-30
7481,尾家産業,東証一部,卸売,2019-11-20,458,120,1444,1.0000000000,1444.00000000,1444.00000000,1393.00000000,1117.00000000,0.24709042076991942704,0.0366116295764537,0.0366116295764537,0.0021536252692032,0.94117647058823529412,0.05882352941176470588,0E-20,1.9891891891891892,True,0.1099154496541122,0.2341880341880342,0.0815264202524061,0.1358451978289939,0.0322393598515598,0.0310067041522491,0.02101800554016620499,0.10996376811594202899,0.0332409972299169,-0.02908587257617728532,0.0588642659279778,0.0124653739612188,0.3220221606648199,-0.09833795013850415512,train,6,10,26,7,13,31,1,7,2,12,4,7,3,10,15,neutral,advanced_but_not_enough_for_long_trend,7481_2019-11-20
7481,尾家産業,東証一部,卸売,2020-09-18,660,120,1648,1.0000000000,1648.00000000,1648.00000000,1590.00000000,1200.00000000,0.32500000000000000000,0.0364779874213836,0.0371302706104468,0E-20,1.00000000000000000000,0E-20,0E-20,3.1161473087818697,True,0.0950166112956811,0.0913907284768212,0.0997664330997664,0.1319070023009032,0.0149001015916018,-0.00209047292666209733,0.02363470873786407767,0.09987179487179487179,-0.06796116504854368932,-0.15898058252427184466,-0.13228155339805825243,-0.30157766990291262136,0.1583737864077670,-0.16808252427184466019,train,5,8,25,6,12,31,5,9,2,3,7,13,4,9,11,non_trend,early_drawdown_breached_failure_threshold,7481_2020-09-18
7482,シモジマ,東証一部,卸売,2019-10-30,444,120,1267,1.0000000000,1267.00000000,1267.00000000,1216.00000000,1005.00000000,0.20995024875621890547,0.0419407894736842,0.0419407894736842,0E-20,0.59302325581395348837,0E-20,0.40697674418604651163,5.0000000000000000,True,0.1363228699551570,0.1518181818181818,0.0766027955984195,0.1476795796974546,0.0664220017217163,0.0156554272658969,0.02186266771902131018,0.13127962085308056872,-0.01262825572217837411,-0.09865824782951854775,-0.02525651144435674822,0.0891870560378848,0.2083662194159432,-0.09865824782951854775,train,6,11,34,7,12,35,2,7,3,13,7,10,2,10,12,non_trend,confirm_horizon_return_non_positive,7482_2019-10-30
7482,シモジマ,東証一部,卸売,2020-09-23,661,120,1448,1.0000000000,1448.00000000,1448.00000000,1352.00000000,1013.00000000,0.33464955577492596249,0.0710059171597633,0.0710059171597633,0E-20,0.84955752212389380531,0.09734513274336283186,0.05309734513274336283,3.6573759347382733,True,0.1593274619695757,0.2407883461868038,0.1386333254698435,0.1747843253914596,0.0349963375925775,0.0067658630219040,0.01719613259668508287,0.07345132743362831858,-0.03936464088397790055,-0.01726519337016574586,-0.00414364640883977901,-0.11464088397790055249,0.0573204419889503,-0.08839779005524861878,train,8,10,30,8,11,34,5,8,3,10,6,13,1,12,14,non_trend,future_max_return_never_reached_half_trend_threshold,7482_2020-09-23
7486,サンリン,JQS,卸売,2019-06-14,236,120,748,1.0000000000,748.00000000,748.00000000,730.00000000,660.00000000,0.10606060606060606061,0.0246575342465753,0.0246575342465753,0.0246575342465753,,,,3.4782608695652174,False,0.1248120300751880,0.1164179104477612,0.0550814584949573,0.0825413671667712,0.0283579924572092,0.0048719005259714,0.01604278074866310160,0.17142857142857142857,-0.06283422459893048128,-0.05481283422459893048,-0.02139037433155080214,-0.03609625668449197861,0.1016042780748663,-0.08021390374331550802,train,4,10,22,6,13,33,2,5,2,5,2,2,20,12,13,non_trend,future_max_return_never_reached_half_trend_threshold,7486_2019-06-14
7487,小津産業,東証一部,卸売,2020-01-30,504,120,2009,1.0000000000,2009.00000000,2009.00000000,1900.00000000,1662.00000000,0.14320096269554753309,0.0573684210526316,0.0824353448275862,0.0204741379310345,0.31506849315068493151,0.67671232876712328767,0.00821917808219178082,25.5127172286799402,True,0.1499713795077275,0.0726107848371596,0.1100980798452825,0.1100571881129765,0.0195200270407301,-0.00284667444145492609,0.03626182180189148830,0.30609243697478991597,-0.24489795918367346939,-0.05923344947735191638,-0.12643106022896963664,-0.04778496764559482330,-0.00945744151319064211,-0.38427078148332503733,train,3,7,19,6,12,26,3,6,6,15,1,10,2,10,12,non_trend,early_drawdown_breached_failure_threshold,7487_2020-01-30
7490,日新商事,東証二部,卸売,2019-03-15,284,120,923,1.0000000000,923.00000000,923.00000000,897.00000000,801.00000000,0.11985018726591760300,0.0289855072463768,0.0289855072463768,-0.00780379041248606466,0.89189189189189189189,0.10810810810810810811,0E-20,6.5280665280665281,True,0.0707656612529002,0.0609195402298851,0.0557017042205193,0.0730894434971322,0.0143868198166841,0.0077915991329649,0.01500541711809317443,0.14427083333333333333,-0.09967497291440953413,-0.13001083423618634886,-0.11375947995666305525,-0.16143011917659804984,0.0541711809317443,-0.14192849404117009751,train,7,11,33,7,11,27,4,8,5,15,6,8,2,14,8,non_trend,early_drawdown_breached_failure_threshold,7490_2019-03-15
7490,日新商事,東証二部,卸売,2020-02-05,494,120,948,1.0000000000,948.00000000,948.00000000,925.00000000,800.00000000,0.15625000000000000000,0.0248648648648649,0.0248648648648649,-0.00108108108108108108,0.92307692307692307692,0.07692307692307692308,0E-20,4.1547861507128310,True,0.0748299319727891,0.1353293413173653,0.0467619941478496,0.0730860657284081,0.0211410531063254,0.0323900044796759,0.01244725738396624473,0.09440000000000000000,-0.09493670886075949367,-0.02531645569620253165,-0.08227848101265822785,-0.01898734177215189873,0.0263713080168776,-0.24367088607594936709,train,7,12,37,6,10,31,3,7,3,6,6,24,2,11,13,non_trend,early_drawdown_breached_failure_threshold,7490_2020-02-05
7500,西川計測,JQS,卸売,2018-07-11,127,120,3825,1.0000000000,3825.00000000,3825.00000000,3750.00000000,2810.00000000,0.33451957295373665480,0.0200000000000000,0.0200000000000000,0.0120000000000000,0.14285714285714285714,0.42857142857142857143,0.42857142857142857143,2.3320158102766798,True,0.1333333333333333,0.2520458265139116,0.0767823210641143,0.1294569256133271,0.0443186829339997,0.0539979770210338,0.02019607843137254902,0.08218085106382978723,-0.01437908496732026144,-0.09542483660130718954,-0.18562091503267973856,0.1764705882352941,0.2640522875816993,-0.16993464052287581699,train,6,12,29,7,13,33,6,10,6,12,2,9,1,11,12,non_trend,early_drawdown_breached_failure_threshold,7500_2018-07-11
7500,西川計測,JQS,卸売,2019-03-01,279,120,3960,1.0000000000,3960.00000000,3960.00000000,3845.00000000,3050.00000000,0.26065573770491803279,0.0299089726918075,0.0421052631578947,0.0013157894736842,1.00000000000000000000,0E-20,0E-20,2.5296442687747036,True,0.1545189504373178,0.2054794520547945,0.0515135422198619,0.1676249447147280,0.1636026571914105,0.0451463790446841,0.02563131313131313131,0.12767295597484276730,-0.03661616161616161616,0.1237373737373737,-0.00883838383838383838,-0.01010101010101010101,0.3257575757575758,-0.08712121212121212121,train,5,12,32,5,13,31,3,9,4,7,3,10,2,10,14,non_trend,confirm_horizon_return_non_positive,7500_2019-03-01
7500,西川計測,JQS,卸売,2020-12-07,669,120,4545,1.0000000000,4545.00000000,4545.00000000,4445.00000000,3735.00000000,0.19009370816599732262,0.0224971878515186,0.0329545454545455,0.0340909090909091,0.10000000000000000000,0E-20,0.90000000000000000000,3.1775700934579439,False,0.0569767441860465,0.1624040920716113,0.0506848523377449,0.0921542712964075,0.0345590433482810,0.0370908788835355,0.01221122112211221122,0.07816901408450704225,0.0275027502750275,0.0055005500550055,0.0253025302530253,0.0407040704070407,0.0781078107810781,-0.11001100110011001100,train,5,6,21,5,9,25,2,10,2,3,2,9,3,10,11,non_trend,early_drawdown_breached_failure_threshold,7500_2020-12-07
7501,ティムコ,JQS,卸売,2019-04-11,311,120,666,1.0000000000,666.00000000,666.00000000,610.00000000,510.00000000,0.19607843137254901961,0.0918032786885246,0.1766784452296820,0.1766784452296820,,,,12.9263157894736842,False,0.2287822878228782,0.2448598130841121,0.2056480811006517,0.2193335774441596,0.0161883738042678,0.0111693921629127,0.01336336336336336336,0.08900000000000000000,-0.12162162162162162162,-0.12462462462462462462,-0.06606606606606606607,-0.06756756756756756757,-0.04654654654654654655,-0.14264264264264264264,train,2,5,22,6,9,29,2,5,2,14,7,17,6,9,12,non_trend,early_drawdown_breached_failure_threshold,7501_2019-04-11
7501,ティムコ,JQS,卸売,2020-05-22,577,120,654,1.0000000000,654.00000000,654.00000000,627.00000000,503.00000000,0.24652087475149105368,0.0430622009569378,0.0616883116883117,0.0048701298701299,0.97222222222222222222,0E-20,0.02777777777777777778,1.6457960644007156,True,0.0827814569536424,0.1160409556313993,0.0644531250000000,0.1200867753261211,0.0476596470287322,0.0160088164496389,0.01857798165137614679,0.09798387096774193548,0.0749235474006116,0.0214067278287462,0.1559633027522936,0.0886850152905199,0.2905198776758410,-0.03516819571865443425,train,4,7,25,3,7,23,2,8,8,13,2,12,5,7,10,neutral,advanced_but_not_enough_for_long_trend,7501_2020-05-22
7501,ティムコ,JQS,卸売,2020-10-27,682,120,803,1.0000000000,803.00000000,803.00000000,764.00000000,599.00000000,0.27545909849749582638,0.0510471204188482,0.0510471204188482,0E-20,0.40625000000000000000,0.13541666666666666667,0.45833333333333333333,10.7993474714518760,True,0.0925170068027211,0.1791483113069016,0.1188518879754772,0.1557005445081436,0.0211282634986128,0.0091501052988308,0.03387297633872976339,0.16484848484848484848,-0.06849315068493150685,-0.05105853051058530511,-0.08094645080946450809,0E-20,0.2216687422166874,-0.15442092154420921544,train,5,9,29,5,10,26,3,9,7,11,3,13,1,8,11,non_trend,early_drawdown_breached_failure_threshold,7501_2020-10-27
7502,プラザクリエイト本社,JQS,サービス,2018-12-03,227,120,432,5.0000000000,2160.00000000,2160.00000000,1960.00000000,1660.00000000,0.18072289156626506024,0.1020408163265306,0.2272727272727273,0.0028409090909091,0.86813186813186813187,0E-20,0.13186813186813186813,340.2122015915119363,True,0.2631578947368421,0.1398416886543536,0.2387096774193548,0.2244319523832019,0.0035971223021583,-0.01544114227245244409,0.02291666666666666667,0.16500000000000000000,-0.29861111111111111111,-0.21527777777777777778,-0.25000000000000000000,-0.20138888888888888889,0.0763888888888889,-0.40046296296296296296,train,4,7,20,5,9,26,0,2,6,16,4,15,3,10,11,non_trend,early_drawdown_breached_failure_threshold,7502_2018-12-03
7502,プラザクリエイト本社,JQS,サービス,2019-07-22,377,120,402,5.0000000000,2010.00000000,2010.00000000,1805.00000000,1560.00000000,0.15705128205128205128,0.1135734072022161,0.1964285714285714,0.0029761904761905,0.82278481012658227848,0.17721518987341772152,0E-20,64.9527085124677558,True,0.2145015105740181,0.2721518987341772,0.1709874745120886,0.2232477938939040,0.0561452084294724,0.0157111214134858,0.02935323383084577114,0.24081632653061224490,-0.13184079601990049751,-0.15174129353233830846,-0.05970149253731343284,-0.16169154228855721393,0.0820895522388060,-0.15671641791044776119,train,4,9,29,4,10,28,1,4,5,16,4,12,3,7,9,non_trend,early_drawdown_breached_failure_threshold,7502_2019-07-22
7502,プラザクリエイト本社,JQS,サービス,2019-12-12,473,120,420,5.0000000000,2100.00000000,2100.00000000,2010.00000000,1630.00000000,0.23312883435582822086,0.0447761194029851,0.2352941176470588,0.1647058823529412,1.00000000000000000000,0E-20,0E-20,28.3818770226537217,True,0.1931818181818182,0.1965811965811966,0.2022327179046801,0.2057416267942584,0.0028706760442084,-0.00162415209706697237,0.01595238095238095238,0.08815789473684210526,-0.10714285714285714286,-0.28095238095238095238,-0.23095238095238095238,-0.12142857142857142857,0.0357142857142857,-0.28809523809523809524,train,3,7,25,3,6,25,2,8,1,11,3,9,1,8,5,non_trend,early_drawdown_breached_failure_threshold,7502_2019-12-12
7504,高速,東証一部,卸売,2019-09-11,413,120,1310,1.0000000000,1310.00000000,1310.00000000,1279.00000000,1104.00000000,0.15851449275362318841,0.0242376856919468,0.0556003223207091,0E-20,1.00000000000000000000,0E-20,0E-20,2.6021798365122616,True,0.0925771476230192,0.1541850220264317,0.0949972834036862,0.0924101124376312,-0.01974681469949608751,0.0168315432447711,0.02534351145038167939,0.18971428571428571429,0.0267175572519084,-0.09618320610687022901,-0.21603053435114503817,0.1732824427480916,0.1732824427480916,-0.12213740458015267176,train,6,10,31,5,7,25,1,5,5,18,2,7,3,9,9,non_trend,early_drawdown_breached_failure_threshold,7504_2019-09-11
7504,高速,東証一部,卸売,2020-04-24,562,120,1428,1.0000000000,1428.00000000,1428.00000000,1355.00000000,1009.00000000,0.34291377601585728444,0.0538745387453875,0.0562130177514793,-0.01331360946745562130,0.71755725190839694656,0.16793893129770992366,0.11450381679389312977,1.9344026813502514,True,0.0538745387453875,0.1638141809290954,0.1446435012624744,0.1951457664946297,0.1093277609816824,-0.00168497862444472298,0.03995098039215686275,0.16488439306358381503,0.0553221288515406,0.0049019607843137,0.0756302521008403,0.0077030812324930,0.2906162464985994,-0.07422969187675070028,train,7,13,33,8,13,33,3,10,3,14,5,11,5,12,12,neutral,advanced_but_not_enough_for_long_trend,7504_2020-04-24
7505,扶桑電通,東証二部,卸売,2019-10-21,345,120,3885,0.5000000000,1942.50000000,1942.50000000,1745.00000000,1482.50000000,0.17706576728499156830,0.1131805157593123,0.2197802197802198,0.2197802197802198,0E-20,0E-20,1.00000000000000000000,36.5853658536585366,False,0.1597014925373134,0.2432000000000000,0.1701807228915663,0.1711802240868211,-0.01050592355264138291,0.0233431024731349,0.02142857142857142857,0.15857142857142857143,-0.14800514800514800515,-0.07207207207207207207,-0.14285714285714285714,0.1315315315315315,0.1840411840411840,-0.16859716859716859717,train,2,2,14,5,8,33,0,3,1,1,0,3,2,7,8,non_trend,early_drawdown_breached_failure_threshold,7505_2019-10-21
7506,ハウスオブローゼ,東証一部,小売,2018-08-06,146,120,1936,1.0000000000,1936.00000000,1936.00000000,1849.00000000,1686.00000000,0.09667852906287069988,0.0470524607896160,0.0654925701706109,0E-20,0.94444444444444444444,0.03174603174603174603,0.02380952380952380952,10.0116686114352392,True,0.1255813953488372,0.0625686059275521,0.1133155064837977,0.0959421082922135,-0.01226889324358865127,-0.00632816455102844393,0.01655475206611570248,0.19662576687116564417,-0.02892561983471074380,-0.06250000000000000000,-0.03977272727272727273,-0.17716942148760330579,0.0046487603305785,-0.08161157024793388430,train,6,10,24,6,11,27,2,6,3,9,2,10,12,10,13,non_trend,future_max_return_never_reached_half_trend_threshold,7506_2018-08-06
7508,G-7ホールディングス,東証一部,小売,2019-05-20,333,120,2733,0.2500000000,683.25000000,683.25000000,668.00000000,518.00000000,0.28957528957528957529,0.0228293413173653,0.0228293413173653,0.0071107784431138,0.89361702127659574468,0.10638297872340425532,0E-20,1.3012820512820513,True,0.1749785038693035,0.1997366110623354,0.1025718608169440,0.1645727840235216,0.0706880912271608,0.0413563583921902,0.02808269301134284669,0.12791666666666666667,0.1196487376509330,0.1013538236370289,0.4270032930845225,0.5653128430296378,0.9919502378338822,0.0091474570069521,train,6,11,32,7,13,31,3,6,0,6,4,15,2,11,9,trend,future_max_and_confirm_return_cleared_thresholds,7508_2019-05-20
7510,たけびし,東証一部,卸売,2019-10-30,444,120,1482,1.0000000000,1482.00000000,1482.00000000,1445.00000000,1227.00000000,0.17766911165444172779,0.0256055363321799,0.0400000000000000,-0.01403508771929824561,0.97468354430379746835,0E-20,0.02531645569620253165,3.7668161434977578,True,0.1084517576664174,0.0263157894736842,0.0728246706240046,0.1159918672657446,0.0488591928932083,-0.00681832346525397315,0.01501349527665317139,0.10206422018348623853,-0.01821862348178137652,-0.00404858299595141700,-0.08906882591093117409,0.0263157894736842,0.0890688259109312,-0.03981106612685560054,train,7,13,32,5,10,28,2,6,2,7,5,11,6,11,13,non_trend,future_max_return_never_reached_half_trend_threshold,7510_2019-10-30
7510,たけびし,東証一部,卸売,2020-09-28,664,120,1597,1.0000000000,1597.00000000,1597.00000000,1550.00000000,1159.00000000,0.33735979292493528904,0.0303225806451613,0.0303225806451613,0E-20,0.85454545454545454545,0E-20,0.14545454545454545455,4.1285537700865266,True,0.0660881174899866,0.0696584058941728,0.0634260029965041,0.0879611231591975,0.0289482699554642,0.0032578855639218,0.01164683782091421415,0.04757033248081841432,-0.04758922980588603632,0.0081402629931121,-0.01440200375704445836,0.0882905447714465,0.0882905447714465,-0.14527238572323105823,train,5,9,29,7,11,32,4,6,1,4,12,19,1,10,11,non_trend,early_drawdown_breached_failure_threshold,7510_2020-09-28
7512,イオン北海道,東証一部,小売,2020-02-06,509,120,829,1.0000000000,829.00000000,829.00000000,812.00000000,717.00000000,0.13249651324965132497,0.0209359605911330,0.0298136645962733,0.0062111801242236,0.90476190476190476190,0.04761904761904761905,0.04761904761904761905,2.6503083247687564,True,0.0493670886075949,0.0285359801488834,0.0398896136477672,0.0434235368156073,0.0088585168311820,0.0070984915705413,0.00796139927623642943,0.06947368421052631579,-0.28950542822677925211,-0.04825090470446320869,-0.07599517490952955368,0.2062726176115802,0.2581423401688782,-0.37032569360675512666,train,4,6,24,7,11,30,3,5,3,12,9,13,6,13,10,non_trend,early_drawdown_breached_failure_threshold,7512_2020-02-06
7512,イオン北海道,東証一部,小売,2020-09-28,664,120,876,1.0000000000,876.00000000,876.00000000,850.00000000,688.00000000,0.23546511627906976744,0.0305882352941176,0.0366863905325444,0.0094674556213018,0.74193548387096774194,0.16129032258064516129,0.09677419354838709677,2.4122630092779347,True,0.1032745591939547,0.0379146919431280,0.0783529266941589,0.1035061935754776,0.0432800359596738,0.0030324727288043,0.01837899543378995434,0.09938271604938271605,-0.00114155251141552511,0.1221461187214612,0.3253424657534247,0.4840182648401826,0.5125570776255708,-0.02283105022831050228,train,8,14,37,9,14,35,5,8,3,8,6,17,7,13,13,trend,future_max_and_confirm_return_cleared_thresholds,7512_2020-09-28
7513,コジマ,東証一部,小売,2019-02-01,265,120,596,1.0000000000,596.00000000,596.00000000,582.00000000,449.00000000,0.29621380846325167038,0.0240549828178694,0.0347222222222222,0E-20,0.90909090909090909091,0.04545454545454545455,0.04545454545454545455,1.4122637212480073,True,0.2494758909853249,0.1991951710261569,0.1260154921594559,0.1647449677545437,0.0350019554165037,0.0183084577114428,0.03766778523489932886,0.16879699248120300752,0.0922818791946309,-0.09060402684563758389,-0.20134228187919463087,-0.10906040268456375839,0.1308724832214765,-0.10234899328859060403,train,8,12,34,7,12,33,4,7,3,6,2,8,1,11,13,non_trend,early_drawdown_breached_failure_threshold,7513_2019-02-01
